,ticker,quarter,net_income,total_assets,total_debt,cash,shareholder_equity,shares_outstanding,stock_price,roa,log_assets,leverage,liquidity,market_cap,pb_ratio,btc_price,log_btc_price,hashrate,log_hashrate
588,HUT,2018q4,-116569335.0,82895453.0,32366242.0,3556560.0,32659362.0,17045572.0,10.879,-1.406221098761593,18.233090769385328,0.3904465302819444,0.042904162668608616,185438777.788,5.677966942158882,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
589,HUT,2018q3,-11443878.0,184353433.0,13782930.0,7400309.0,153248378.0,16670599.0,11.1,-0.062075752069124746,19.032365304657095,0.07476361994300372,0.04014196470103163,185043648.9,1.2074754154983618,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
613,GPUS,2025q3,-13013000.0,242394000.0,98603000.0,47688000.0,55914000.0,38795000.0,0.72,-0.05368532224394993,19.30607505937784,0.40678812181819685,0.1967375430084903,27932400.0,0.4995600386307544,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
614,GPUS,2025q2,-19051000.0,213501000.0,114088000.0,5917000.0,5511000.0,7986000.0,1.37,-0.08923143217127788,19.179152074462735,0.5343675205268359,0.02771415590559295,10940820.0,1.9852694610778443,107110.33,11.581614703698753,911172262.800523,20.630242529335998
615,GPUS,2025q1,-4205000.0,218549000.0,120322000.0,4241000.0,6310000.0,6284000.0,4.15,-0.01924053644720406,19.20252080365114,0.5505493047325771,0.019405259232483332,26078600.000000004,4.132900158478606,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
616,GPUS,2024q4,-445000.0,220766000.0,120301000.0,4546000.0,8636000.0,1082885.0,3.357,-0.002015708940688331,19.212613875002983,0.5449253961207795,0.020591938976110453,3635244.9450000003,0.42094082271885136,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
719,LMFA,2025q3,-4077226.0,60155799.0,8619280.0,291571.0,50135287.0,9084200.0,2.12,-0.06777777151625897,17.912448404715473,0.14328261187254782,0.004846930883587799,19258504.0,0.38413072213987726,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
720,LMFA,2025q2,100554.0,39033869.0,7358213.0,837172.0,31858362.0,5133412.0,1.49,0.0025760705401762763,17.47994026311908,0.18850842072560114,0.021447323092671135,7648783.88,0.24008716706778585,107110.33,11.581614703698753,911172262.800523,20.630242529335998
721,LMFA,2025q1,-5398674.0,39121241.0,748054.0,1028870.0,31733187.0,5133412.0,1.88,-0.13799853639612303,17.482176125531616,0.019121428177597946,0.026299523575952,9650814.559999999,0.30412370998223404,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
722,LMFA,2024q4,1965808.0,44047225.0,7699159.0,3845324.0,37027341.0,3658257.0,2.79,0.04462955384817091,17.600772911767315,0.1747932815290861,0.08730002854890405,10206537.03,0.2756486627003543,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
723,LMFA,2024q3,-4698074.0,36535867.0,6479503.0,5913215.0,30201772.0,2659974.0,3.61,-0.1285879981991395,17.413804993595107,0.17734635940074994,0.16184685038403496,9602506.14,0.31794512388213514,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
724,LMFA,2024q2,-6072855.0,34137151.0,1726868.0,166495.0,32515335.0,2485822.0,2.4501,-0.17789577694986908,17.345896821350433,0.05058617809084302,0.004877237705044572,6090512.4821999995,0.1873120016201586,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
725,LMFA,2024q1,1939617.0,40155382.0,495965.0,827366.0,38472110.0,2428203.0,3.174,0.048302790395568895,17.508267036696047,0.012351146354428903,0.020604112295582195,7707116.322,0.200329961678733,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
727,LMFA,2023q3,-4416976.0,38435734.0,284752.0,469007.0,37367591.0,2246744.0,4.1424,-0.11491847664467654,17.464498157760072,0.007408522496279114,0.012202368764441964,9306912.345600002,0.24906375007155268,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
728,LMFA,2023q2,-4549179.0,42338213.0,365547.0,1847239.0,41162740.0,2197026.0,4.68,-0.10744853591246281,17.56120061682848,0.008633973285551754,0.04363053773667774,10282081.68,0.2497909925335388,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
729,LMFA,2023q1,-5386332.0,46142456.0,568246.0,4786247.0,43999250.0,2232964.0,4.2924,-0.11673266806604313,17.647244038595378,0.012315035853314787,0.10372761692615581,9584774.6736,0.2178395012096797,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
730,LMFA,2022q4,-21710019.0,53189618.0,745995.0,4238006.0,49191226.0,2181980.0,5.8344,-0.408162717017445,17.78937378489162,0.01402519942895623,0.07967731597545973,12730544.112,0.25879704872572196,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
731,LMFA,2022q3,-6662856.0,67954711.0,293215.0,10175211.0,62159268.0,1527258.0,6.12,-0.09804847819895812,18.03435202654818,0.004314859053701221,0.14973518171536335,9346818.96,0.15036887113921613,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
732,LMFA,2022q2,2844340.0,69979578.0,316349.0,17046595.0,65173885.0,1309188.0,13.98,0.040645286543454145,18.063714014591262,0.004520590278495249,0.2435938524807909,18302448.240000002,0.28082487701937675,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
733,LMFA,2022q1,-5728051.0,59736098.0,395891.0,24536467.0,58681304.0,1306074.0,21.0,-0.09588927284805245,17.90544705224809,0.006627332772890523,0.4107477358162898,27427554.0,0.46739850907198655,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
734,LMFA,2021q4,-5238486.0,62103941.0,182690.0,32559185.0,60761118.0,1084321.0,36.42,-0.08435029912191885,17.944320007047878,0.0029416812694704835,0.5242692247179611,39490970.82,0.6499381861275166,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
735,LMFA,2021q3,-5486211.0,32224437.0,267024.0,17458806.0,31005444.0,1084321.0,26.34,-0.17025001864268413,17.288235635729226,0.008286382163945952,0.5417877742906726,28561015.14,0.9211613012218113,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
736,LMFA,2021q2,11107482.0,37426543.0,121295.0,22173690.0,36491655.0,1084632.0,32.7,0.2967808701968547,17.437890716544985,0.003240881745343138,0.5924589401698148,35467466.400000006,0.9719336215362117,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
737,LMFA,2021q1,4376433.0,26439928.0,370965.0,17803015.0,25384173.0,1087880.0,61.5,0.1655236353139842,17.090385849797304,0.014030484500562936,0.6733382556866266,66904620.0,2.635682478211916,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
738,LMFA,2020q4,-300641.0,12317430.0,453690.0,11552943.0,11463117.0,979054.0,16.944,-0.02440777012737235,16.326525890412725,0.03683317055587083,0.9379345366687694,16589090.976,1.447171042221762,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
739,LMFA,2020q3,-2751759.0,12942279.0,536011.0,12234506.0,11758798.0,979054.0,40.8,-0.2126178086564198,16.37600995208604,0.04141550340554395,0.94531310907453,39945403.199999996,3.3970651762195416,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
740,LMFA,2020q2,-437968.0,6883954.0,405926.0,6238678.0,6174587.0,783433.0,18.6,-0.06362157562354426,15.744703754129707,0.05896698321923708,0.9062637548130043,14571853.8,2.3599722216238916,9185.35,9.125365102530195,115344676.145677,18.56343538760194
741,LMFA,2020q1,-551094.0,3042628.0,277969.0,771891.0,2412678.0,646606.0,24.9,-0.18112434382382597,14.928232173624444,0.09135819429782412,0.25369220292457706,16100489.399999999,6.673285618719116,5885.41,8.680231685916738,101664512.290166,18.437188855090522
742,LMFA,2019q4,-1817710.0,7640641.0,4149578.0,1069823.0,2834925.0,646606.0,25.2,-0.23790019711696964,15.848992058146811,0.5430929158954072,0.14001744094507254,16294471.2,5.747760946056774,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
743,LMFA,2019q3,-279647.0,9608174.0,4495751.0,2826408.0,4654167.0,626832.0,32.7,-0.02910511404144013,16.078124752486385,0.4679089908238548,0.294167029031739,20497406.400000002,4.404097747244567,8193.9,9.011145253980601,100852756.01995,18.42917214990334
744,LMFA,2019q2,-450503.0,9523755.0,4144834.0,3093733.0,4930379.0,626852.0,39.78,-0.04730308581016626,16.0692997617725,0.43521006157760256,0.32484382473089657,24936172.560000002,5.057658358515644,11132.85,9.31765547618065,64293187.5738079,17.978964236064808
745,LMFA,2019q1,-457018.0,6059568.0,4325735.0,3520753.0,5808649.0,125063.0,46.5,-0.07542088808971201,15.617149068375737,0.7138685464046282,0.5810237627500838,5815429.5,1.0011673110218917,4048.51,8.306104191173755,46298790.8217788,17.650626402555144
746,LMFA,2018q4,-331677.0,6059568.0,42875.0,3520753.0,5808649.0,125063.0,60.3,-0.05473608019581594,15.617149068375737,0.00707558690652535,0.5810237627500838,7541298.899999999,1.2982879323574208,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
747,LMFA,2018q3,-586804.0,2091390.0,569610.0,929149.0,927447.0,125063.0,124.5,-0.2805808577070752,14.553339474649109,0.2723595312208627,0.4442734258077164,15570343.5,16.788391681681002,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
748,LMFA,2018q2,455240.0,2438478.0,431297.0,1202382.0,1505750.0,125063.0,202.2,0.1866902223436094,14.70688463215183,0.17687139272939925,0.493087081367968,25287738.599999998,16.794114959322595,5878.14,8.67899566432027,38112980.7562709,17.45606548433542
749,LMFA,2018q1,-8918.0,1806159.0,15611.0,464908.0,887525.0,125063.0,534.0,-0.004937549794896241,14.406713048950897,0.008643203616071453,0.25740148015761627,66783642.0,75.24705444917045,7950.61,8.981003934264564,26162835.2122593,17.07985045835414
750,LMFA,2017q4,-2725895.0,1968317.0,39028.0,590394.0,896983.0,125063.0,600.0,-1.384886174330659,14.492689420858563,0.019828106956349,0.29994863632229973,75037800.0,83.65576605130755,12612.54,9.442446836113723,15177350.2495293,16.53531475932822
751,LMFA,2017q3,-4703872.0,4133951.0,9452045.0,602579.0,-1710024.0,66000.0,1204.83,-1.1378635112027211,15.234744166226657,2.2864434048686113,0.14576345970235255,79518780.0,-46.50155787287196,4164.27,8.334296269131299,7569349.3884371,15.839617675674761
752,LMFA,2017q2,-794511.0,8969055.0,4928216.0,820830.0,2993484.0,66000.0,1272.0,-0.08858357987547183,16.009290877314587,0.5494688124891641,0.09151800273272936,83952000.0,28.044913552235457,2541.69,7.840584493093233,5448313.58083809,15.510816684046022
753,LMFA,2017q1,-402901.0,9300635.0,5005518.0,1394785.0,3777280.0,66000.0,1272.0,-0.043319730319488936,16.045593235362432,0.5381909944858604,0.14996664206261184,83952000.0,22.225516773974924,1039.77,6.946754813831147,4073274.03319987,15.219957664799406
754,LMFA,2016q4,-524359.0,10014773.0,5160878.0,2268180.0,4169458.0,66000.0,2253.0,-0.05235855071303164,16.11957186082418,0.5153265081495108,0.22648341604947012,148698000.0,35.663628222181394,930.34,6.8355501107329,2589949.6705277,14.767149001258225
755,LMFA,2016q3,-914180.0,11075962.0,5754243.0,3642741.0,4696373.0,66000.0,2523.0,-0.08253730014602795,16.220287732425646,0.5195253468728044,0.3288870980236299,166518000.0,35.45672373127092,606.79,6.408182767444053,2026558.28894994,14.521849487997287
756,LMFA,2016q2,-495583.0,12415416.0,6339079.0,5831253.0,5423601.0,66000.0,2430.0,-0.03991674543970174,16.33444948421643,0.5105812805628099,0.4696784223742483,160380000.0,29.57075935342589,630.19,6.4460213612188575,1530560.02931465,14.24114425862696
757,LMFA,2016q1,-436268.0,13605536.0,6934686.0,7274033.0,5886172.0,66000.0,2640.0,-0.03206547687647146,16.425987326703844,0.5096959061370313,0.5346377386381543,174240000.0,29.601581469246906,413.74,6.025237757214903,1028361.53707217,13.84347735292782
767,MARA,2025q3,123134000.0,9153377000.0,3642472000.0,826392000.0,5158335999.0,470126290.0,16.08,0.01345230290416313,22.93738871918213,0.3979375043768,0.09028274482740085,7559630743.199999,1.4655173188922777,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
768,MARA,2025q2,808235000.0,7721443000.0,2645310000.0,109475000.0,4791653000.0,440912159.0,13.37,0.10467408747302803,22.767267100614717,0.3425926993179902,0.014178049362016918,5894995565.83,1.2302634530985446,107110.33,11.581614703698753,911172262.800523,20.630242529335998
769,MARA,2025q1,-533199000.0,6444446000.0,2636596000.0,196215000.0,3724727000.0,344098000.0,18.34,-0.08273775589088651,22.586484511535893,0.40912686676248045,0.03044714782310225,6310757320.0,1.6942872108479359,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
770,MARA,2024q4,528528000.0,6801317000.0,2473671000.0,391771000.0,4129033000.0,419880332.0,16.77,0.07770965535057402,22.640382106846193,0.3637047060150262,0.05760222615708105,7041393167.639999,1.705337101360052,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
771,MARA,2024q3,-124789000.0,3580149000.0,639075000.0,164256000.0,2855593000.0,294943000.0,19.67,-0.03485581186704799,21.998670256604658,0.1785051404285129,0.045879654729453996,5801528810.000001,2.031637145069343,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
772,MARA,2024q2,-199659000.0,3117155000.0,346949000.0,256027000.0,2642655000.0,278674506.0,16.06,-0.06405167532573773,21.860186563797143,0.11130309529041706,0.08213483128044644,4475512566.36,1.6935667222395658,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
773,MARA,2024q1,337173000.0,2956987000.0,340495000.0,324268000.0,2476893000.0,267912443.0,17.73,0.11402586484147546,21.80743668145944,0.11514930569529051,0.10966162516101693,4750087614.39,1.9177605227153536,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
774,MARA,2023q4,223404000.0,1990973000.0,326132000.0,357313000.0,1615921000.0,233358831.0,8.81,0.11220845285194726,21.41188930091191,0.16380533538124323,0.17946652214771372,2055891301.1100001,1.2722721600313383,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
775,MARA,2023q3,-390000.0,1383780000.0,325804000.0,101210000.0,1019953000.0,189506521.0,17.37,-0.00028183670814724884,21.04808472196891,0.23544494066975966,0.07314023905534117,3291728269.77,3.2273332886613404,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
776,MARA,2023q2,-8962000.0,1373237000.0,734828000.0,113675000.0,610246000.0,168474882.0,10.07,-0.006526185938770948,21.040436563548347,0.5351064674196806,0.08277886482813965,1696542061.74,2.7800953414524634,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
777,MARA,2023q1,118699000.0,1303932000.0,734505000.0,124882000.0,545869000.0,159186506.0,7.21,0.09103158753677339,20.988650151851893,0.5633000800655249,0.09577339922634003,1147734708.26,2.102582686065704,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
778,MARA,2022q4,-406712362.0,1195244000.0,783514000.0,103705000.0,385943000.0,125263133.0,13.11,-0.34027559393730483,20.901616185587567,0.6555264029771327,0.08676471080381913,1642199673.6299999,4.25503163324636,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
779,MARA,2022q3,-72462000.0,1475777433.0,782619840.0,55339400.0,625101962.0,116533816.0,12.99,-0.04910089989158955,21.11245076110423,0.5303102097238805,0.03749847284729418,1513774269.84,2.421643766717213,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
780,MARA,2022q2,-212626000.0,1509577557.0,766576362.0,86461467.0,659447999.0,109437293.0,15.6,-0.140851325600358,21.135095685055955,0.5078085312313636,0.05727527320413124,1707221770.8,2.5888648891024992,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
781,MARA,2022q1,-12851000.0,1538100247.0,730712727.0,138948615.0,774113320.0,103102596.0,23.54,-0.008355112109932585,21.153813886009765,0.47507483886386764,0.09033781463270255,2427035109.8399997,3.135245250449895,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
782,MARA,2021q4,11525939.0,1448244423.0,728405922.0,268522019.0,683023381.0,102657963.0,52.24,0.00795855921621595,21.093617917079115,0.5029578643162501,0.18541208565040682,5362851987.12,7.851637493387653,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
785,MARA,2021q1,83356742.0,686685884.0,1061606.0,211934086.0,683723083.0,96251240.0,20.74,0.12138991632453595,20.347387517095946,0.001545984888776307,0.308633235279961,1996250717.6,2.9196772307890617,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
786,MARA,2020q4,-5234227.0,313251239.0,184096.0,141322776.0,311744964.0,98804636.0,2.16,-0.016709357692277157,19.562516107039894,0.0005876944033412107,0.4511483384747283,213418013.76000002,0.6845916964355517,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
787,MARA,2020q3,-1994417.0,37528664.0,200058.0,17252110.0,36286918.0,52644470.0,2.03,-0.05314383160562284,17.440615572289456,0.005330805274602901,0.45970488051479796,106868274.1,2.9450909581243576,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
788,MARA,2020q2,-2161196.0,10716846.0,217202.0,775119.0,9658235.0,32142968.0,0.45,-0.2016634371717201,16.187327453898877,0.020267343582244253,0.07232715670263434,14464335.6,1.497616862708352,9185.35,9.125365102530195,115344676.145677,18.56343538760194
789,MARA,2020q1,-1057932.0,5668117.0,1183178.0,474546.0,3169718.0,18216214.0,1.04,-0.1866461119274708,15.550367521781496,0.2087426917969407,0.08372198386165988,18944862.560000002,5.976829030216569,5885.41,8.680231685916738,101664512.290166,18.437188855090522
790,MARA,2019q4,-1151916.0,6619962.0,1207544.0,692963.0,3647672.0,8458781.0,1.35,-0.17400643689495499,15.705600187715447,0.1824095062781327,0.1046777912018226,11419354.350000001,3.130586946962337,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
791,MARA,2019q3,-754407.0,7680021.0,1219742.0,1342985.0,3489345.0,7853461.0,2.09,-0.09822980952786457,15.854132839495117,0.15882013864285008,0.1748673603887281,16413733.489999998,4.703958333154216,8193.9,9.011145253980601,100852756.01995,18.42917214990334
792,MARA,2019q2,-565880.0,4142738.0,1239292.0,1688426.0,1722607.0,6350080.0,2.95,-0.13659565244048744,15.236867479861209,0.2991480513612012,0.4075628243929498,18732736.0,10.874642910425884,11132.85,9.31765547618065,64293187.5738079,17.978964236064808
793,MARA,2019q1,-1044862.0,4662129.0,1258651.0,1964484.0,2158192.0,6338418.0,1.3604,-0.22411692168964006,15.354982768722689,0.2699734391733905,0.4213705798359505,8622783.8472,3.9953738347653966,4048.51,8.306104191173755,46298790.8217788,17.650626402555144
794,MARA,2018q4,-4394402.0,5194507.0,999106.0,2551171.0,2920874.0,25519940.0,2.352,-0.845970945847219,15.463112279070986,0.19233894573633262,0.4911286095100074,60022898.879999995,20.54963647182316,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
795,MARA,2018q3,-1340457.0,8859423.0,999106.0,3188780.0,6386028.0,25519940.0,4.2,-0.15130296860190556,15.996992196307096,0.11277325848421506,0.35993088940442286,107183748.0,16.78410241859259,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
796,MARA,2018q2,-4676645.0,10830950.0,999106.0,4232611.0,7687432.0,24062940.0,7.24,-0.4317853004584085,16.197918334428305,0.09224546323268042,0.39078852732216474,174215685.6,22.66240346581277,5878.14,8.67899566432027,38112980.7562709,17.45606548433542
797,MARA,2018q1,-2402820.0,15058221.0,1763920.0,14948529.0,7388121.0,20577940.0,12.84,-0.15956865024095476,16.52743464586838,0.11713999947271328,0.9927154741586008,264220749.6,35.762915848292145,7950.61,8.981003934264564,26162835.2122593,17.07985045835414
798,MARA,2017q4,-18848644.0,15058221.0,1763920.0,14948529.0,7388121.0,19327940.0,6.16,-1.251717849007529,16.52743464586838,0.11713999947271328,0.9927154741586008,119060110.4,16.115073155948583,12612.54,9.442446836113723,15177350.2495293,16.53531475932822
799,MARA,2017q3,-6677486.0,12691679.0,15582156.0,4041890.0,-9041829.0,8747931.0,4.96,-0.5261310185988788,16.35645713984317,1.2277458325253894,0.31846771416138087,43389737.76,-4.798778848836889,4164.27,8.334296269131299,7569349.3884371,15.839617675674761
800,MARA,2017q2,-2200792.0,14100530.0,17121896.0,1095721.0,-10729834.0,24257472.0,8.6416,-0.15607867222012223,16.461722943294443,1.2142732223540533,0.077707788288809,209623370.0352,-19.536497026440482,2541.69,7.840584493093233,5448313.58083809,15.510816684046022
801,MARA,2017q1,-3606646.0,18288435.0,25847543.0,4998314.0,-9123294.0,23257472.0,28.0,-0.19720911056632237,16.72177945082308,1.4133272201804037,0.2733046321350077,651209216.0,-71.37873842495924,1039.77,6.946754813831147,4073274.03319987,15.219957664799406
802,MARA,2016q4,-26403482.0,18288435.0,17832509.0,4998314.0,-9123294.0,19302472.0,35.2,-1.4437256112947883,16.72177945082308,0.9750702561482161,0.2733046321350077,679447014.4000001,-74.47387033674461,930.34,6.8355501107329,2589949.6705277,14.767149001258225
803,MARA,2016q3,-6274410.0,38704269.0,17642126.0,1294950.0,12404651.0,15070475.0,47.36,-0.16211157482395547,17.47146046199382,0.45581860750296044,0.033457549605186966,713737696.0,57.53791025640302,606.79,6.408182767444053,2026558.28894994,14.521849487997287
804,MARA,2016q2,7906279.0,46935447.0,17869153.0,7158779.0,17991086.0,15047141.0,28.64,0.16845006291300474,17.664283747517402,0.38071764822011817,0.15252393356347496,430950118.24,23.953535558664996,630.19,6.4460213612188575,1530560.02931465,14.24114425862696
805,MARA,2016q1,-3893413.0,45622612.0,21922164.0,1420390.0,9587214.0,14967141.0,28.8,-0.085339546100517,17.635914028771133,0.48051093611211915,0.031133465133473724,431053660.8,44.9613058392146,413.74,6.025237757214903,1028361.53707217,13.84347735292782
806,MARA,2015q4,-3905123.0,47227593.0,22657145.0,2555151.0,12675742.0,14967141.0,27.36,-0.08268731798378968,17.670488877202885,0.4797438014679258,0.054102926651375186,409500977.76,32.30587824838972,433.23,6.071268764806583,803647.041574125,13.59691544875381
807,MARA,2015q3,-3750468.0,66583013.0,33261344.0,3408839.0,15670945.0,14867141.0,48.16,-0.05632770027994978,18.01396004291721,0.49954699406588887,0.05119682703454709,716001510.56,45.6897468889081,239.14,5.477049154491434,510276.701353941,13.142708409246957
808,MARA,2015q2,-4502696.0,65587946.0,33002301.0,1487242.0,17839504.0,14323809.0,92.08,-0.06865127320803734,17.998902487030218,0.5031763153552636,0.02267553858143385,1318936332.72,73.93346433398597,248.57,5.51572449601031,336442.885099528,12.726183681415684
809,MARA,2015q1,-4781571.0,63933072.0,25545605.0,9477969.0,21294324.0,13983177.0,118.24,-0.07479025878812769,17.973347344145907,0.3995679262839114,0.1482482962808357,1653370848.48,77.64373494457959,252.96,5.533231373461162,350673.640380369,12.7676112704302
810,MARA,2014q4,-4805865.0,59486430.0,22488065.0,5082569.0,24252619.0,13918177.0,102.4,-0.08078926571992974,17.901258777277683,0.37803689009409375,0.08544081398060029,1425221324.8000002,58.765666701810645,311.0,5.739792912179234,313142.288941348,12.654412963480965
811,MARA,2014q3,3522604.0,53490632.0,6062500.0,5556584.0,28179428.0,6789905.0,94.24,0.06585459674508987,17.795017093730213,0.11333760274135478,0.10387957278201536,639880647.1999999,22.707368197821474,373.87,5.923908143406992,261900.381921106,12.475719488765478
812,MARA,2014q2,-318251.0,29004541.0,5062500.0,6498035.0,22782160.0,5746808.0,56.16,-0.01097245427879724,17.182962961899303,0.17454163470471745,0.2240350916085864,322740737.28,14.166380065805875,599.99,6.396912988410589,104506.281189491,11.557002455657114
813,MARA,2014q1,-281606.0,14136984.0,0.0,5410629.0,12397574.0,5489593.0,46.8,-0.019919807506325254,16.46430490006668,0.0,0.3827286640488523,256912952.39999998,20.722840807403124,490.0,6.194405391104672,37084.9660932176,10.520966939871133
814,MARA,2013q4,-1098980.0,12955230.0,0.0,3610262.0,12180117.0,678268.0,46.8,-0.08482906131346182,16.377010125583777,0.0,0.2786721656041614,31742942.4,2.6061278721706858,723.98,6.584763767694766,9627.45771349828,9.17237447341749
815,MARA,2013q3,-935320.0,11891214.0,0.0,5864388.0,11498494.0,653480.0,53.6,-0.07865639286283133,16.29131036606208,0.0,0.49316983110387214,35026528.0,3.0461839611343886,124.65,4.825509809969567,1302.02028851433,7.171672405223398
816,MARA,2013q2,-810499.0,11748829.0,0.0,6391293.0,11335785.0,531140.0,41.6,-0.06898551336477873,16.27926413401363,0.0,0.5439940440021724,22095424.0,1.94917458296889,104.0,4.6443908991413725,159.585717364126,5.07258119081151
817,MARA,2013q1,-605536.0,3721202.0,0.0,2916476.0,3547865.0,437945.0,88.4,-0.16272591490599006,15.12955729233743,0.0,0.7837456821747382,38714338.0,10.912009898911036,92.5,4.52720864451838,52.2576587944602,3.9561864599014327
818,MARA,2012q4,-488539.0,4016869.0,0.0,2354169.0,3939543.0,374693.0,104.0,-0.12162184029402004,15.206013301408113,0.0,0.5860706435783691,38968072.0,9.891520920066109,13.65,2.613739521630969,19.8478843099254,2.9880974175698825
819,MARA,2012q3,-1892895.0,3500830.0,0.0,1761459.0,3275470.0,325722.0,105.04,-0.540698919970407,15.068510641202861,0.0,0.5031546804614906,34213838.88,10.445474658598615,12.46,2.522523513359307,23.3498602916702,3.1505910008708913
827,MIGI,2025q3,327659.0,52016801.0,27276206.0,2276656.0,-9403538.0,1180147.0,8.122,0.006299099400595589,17.767077320515224,0.524373000177385,0.043767704976705506,9585153.934,-1.019313574741762,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
828,MIGI,2025q2,-8021433.0,52739764.0,26602835.0,3239632.0,-8339902.0,1011625.0,13.98,-0.15209459412825588,17.780880264097455,0.5044170277288309,0.06142674434417264,14142517.5,-1.695765429857569,107110.33,11.581614703698753,911172262.800523,20.630242529335998
829,MIGI,2025q1,-310863.0,57863935.0,25786437.0,5469661.0,-1444026.0,939600.0,14.9135,-0.005372310058069849,17.873604864186966,0.44563918786373585,0.09452625370189566,14012724.600000001,-9.703928184118569,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
830,MIGI,2024q4,-4521000.0,61440495.0,25281172.0,6089837.0,-3238837.0,939600.0,32.2,-0.0735833915400584,17.933579703411862,0.4114740937552668,0.09911764219998553,30255120.000000004,-9.341353084455934,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
831,MIGI,2024q3,-12228000.0,60766882.0,26051280.0,5758346.0,-1556340.0,926000.0,24.4,-0.20122803075530515,17.92255549458394,0.4287085192226911,0.09476125498754404,22594400.0,-14.51765038487734,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
832,MIGI,2024q2,-9619000.0,65625213.0,26830918.0,6782143.0,4404204.0,870650.0,23.2,-0.14657476235543798,17.99947052458508,0.40885075679678173,0.10334660551882704,20199080.0,4.586317981637545,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
833,MIGI,2024q1,-19764199.0,67710044.0,20499404.0,6373082.0,13014092.0,832250.0,44.2,-0.2918946412145294,18.030745087291773,0.30275277918886007,0.09412314072635959,36785450.0,2.8265859807968163,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
835,MIGI,2023q3,-19047617.0,87837371.0,20729826.0,1496838.0,41728863.0,825050.0,36.6,-0.21685094605119729,18.29099760586048,0.23600235029802974,0.017041015492141723,30196830.0,0.7236437283230075,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
836,MIGI,2023q2,-17343906.0,104770183.0,24100900.0,5607254.0,56770326.0,776400.0,63.0,-0.1655423852795981,18.467279776010834,0.230035868124808,0.053519559090585915,48913200.0,0.8615980116090931,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
837,MIGI,2023q1,-11102025.0,116729867.0,25818667.0,1387326.0,67877316.0,697650.0,63.228,-0.09510869227667329,18.575372994246717,0.22118304135478883,0.011884927445346957,44111014.2,0.6498638543692565,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
838,MIGI,2022q4,-17534818.0,133329065.0,40269792.0,946265.0,77072024.0,13625854.0,52.8,-0.13151534513498614,18.708330803391735,0.3020331088348966,0.00709721469958557,719445091.1999999,9.334711272147205,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
