ticker,quarter,roa,log_assets,leverage,liquidity,pb_ratio,log_btc_price,log_hashrate,score_max,score_mean,score_count,confidence_max,confidence_mean
CLSK,2025q1,-0.0522363961132074,21.700462750995165,0.0020398961534784,0.036500592021522,1.550981073170938,11.37581934776722,20.58498849271612,9.0,8.5,2,95.0,95.0
CLSK,2024q4,0.088796355330782,21.74546205595446,0.2333860565928301,0.0995213889004825,1.531926452794984,11.446106158150634,20.581368295184088,9.0,7.25,4,100.0,60.75
CLSK,2024q3,-0.0316809516870454,21.397567551984658,0.034113871874016,0.0617640734879464,2.280701096805447,11.095719198433985,20.339313709025863,8.0,4.625,8,100.0,95.625
CLSK,2024q2,-0.160101655286922,21.112313581282496,0.0080788845026515,0.0854859969842264,2.67092783549268,11.007347216285629,20.297156010255385,8.0,7.0,6,95.0,72.5
CLSK,2024q1,0.0824391878047114,21.15330322520204,0.0087399134204766,0.2081941566952771,1.1671181276859866,11.166974103061063,20.204149649540128,8.0,6.25,4,95.0,95.0
CLSK,2023q4,0.0300313771036394,20.57561349709774,0.0176346972578938,0.0561681451112803,0.9144461675308828,10.679843807151835,19.886508851853154,7.0,6.0,2,95.0,95.0
CLSK,2023q3,-0.0983208548566266,20.450903154469582,0.0219833030891123,0.0383611396337604,1.3230347283850172,10.17400388305173,19.915364693433087,7.23,7.23,1,95.0,95.0
CLSK,2023q2,-0.0217814562739448,20.296785957191847,0.0293396323239936,0.0334450056142511,0.7438772927268872,10.317803377242257,19.713569577581897,7.0,5.666666666666667,3,95.0,95.0
CLSK,2023q1,-0.0347284278331605,20.091313468554656,0.0449287277091842,0.0194618410581823,0.5382927992470684,10.24113980694813,19.609536843242825,7.0,6.333333333333333,3,95.0,93.33333333333333
CLSK,2022q4,-0.059637748593333,20.00334132227345,0.0537091018901413,0.0042338672402211,0.5410671256454389,9.713493436795847,19.328422930536,7.0,4.333333333333333,3,100.0,95.0
CLSK,2022q3,-0.0934574367485127,19.9305740223217,0.0490892266055645,0.045208683363888,0.549708519858099,9.857699602209362,19.27204351942077,7.8,4.8,5,100.0,95.0
CLSK,2022q2,-0.0713766455965922,19.834246886306826,0.0490533491138484,0.006475185167172,0.7108286894843044,9.937996702919657,19.18433948163684,5.0,5.0,1,95.0,95.0
CLSK,2022q1,-0.0004025449276391,19.867122681355852,0.0046358580467827,0.0045031994835824,0.6938437950129561,10.754888341531323,19.19533582947418,7.1,4.025,4,100.0,80.0
CLSK,2021q4,0.0346435038882741,19.85133827263171,0.0052976173651589,0.0124655725994956,2.0814449618721493,10.74524588373798,18.782427416938297,5.0,3.4333333333333336,6,95.0,78.33333333333333
CLSK,2021q3,-0.0169065997873879,19.57590371444559,0.0048406712201629,0.0458974226041643,1.6513536434769596,10.621599503770025,18.625816095659847,4.0,2.6,5,100.0,63.0
CLSK,2021q2,-0.0560592493658778,19.51088720577336,0.0047981937445642,0.0746578305878593,2.6011820751759465,10.447457871634285,18.306142659384605,5.0,2.6125,8,100.0,80.625
CLSK,2021q1,0.0252894103027608,19.494360094154157,0.0056920174413817,0.5374838409211885,3.041374679293043,10.929237170264072,18.91615936675834,4.8,1.91875,8,100.0,61.875
CLSK,2020q4,-0.0916943728309573,18.17443150022364,0.0305476579456039,0.3278881399264316,2.321227751641596,10.270093668728665,18.84909431283874,3.1,1.525,4,100.0,75.0
CLSK,2020q3,-0.316158463832443,16.921892171655067,0.0256249501176429,0.1399370270352415,7.587482075310027,9.291072073008504,18.82468703726483,0.0,0.0,3,100.0,98.33333333333333
CLSK,2020q2,-0.4145275345951853,16.842174671294735,0.0355903228883964,0.0948103149924492,0.9085013798969456,9.125365102530196,18.56343538760194,0.0,0.0,4,100.0,98.75
CLSK,2020q1,-0.2585516457023448,16.928611158972867,0.2739442945032631,0.2003724121881468,1.8956377393967547,8.680231685916738,18.43718885509052,0.0,0.0,5,100.0,100.0
CLSK,2019q4,-0.0798690048276144,16.99311766354557,0.193139761045777,0.2658085917622958,1.14057335733512,8.895776191737832,18.41837910614857,0.0,0.0,3,100.0,96.66666666666667
CLSK,2019q3,-0.5162102037649847,16.96970927075829,0.1328733684352289,0.3345042547122904,2.951034879380785,9.0111452539806,18.42917214990334,0.0,0.0,2,100.0,100.0
CLSK,2019q2,-0.1206848738981314,17.309352782695676,0.0559740516582912,0.2435597589596137,3.236524415786631,9.31765547618065,17.978964236064808,0.0,0.0,5,100.0,100.0
CLSK,2019q1,-0.3177416242960018,17.011653743239542,0.023480144422059,0.0640500415437455,3.8868783514080656,8.306104191173755,17.650626402555144,0.0,0.0,4,100.0,98.75
CLSK,2018q4,-0.106523347058708,16.880829946407626,0.0531700746442299,0.215599150219793,4.586779059933102,8.23492576659929,17.614949962511506,0.0,0.0,2,95.0,95.0
CLSK,2018q3,-2.191137992973435,16.680887076927778,0.0603503302809088,0.0235124713610913,6.297601910922247,8.799157951138728,17.80532793383802,0.0,0.0,3,100.0,88.33333333333333
CLSK,2018q2,-0.3166014394304507,16.782724419882676,0.0483188124019687,0.0008993353530522,201.5501921438384,8.67899566432027,17.45606548433542,1.0,0.25,4,100.0,90.0
CLSK,2018q1,-0.054136846687963,16.849533833778125,0.0367970793628367,0.0082876053424838,4.286812091254448,8.981003934264564,17.07985045835414,0.0,0.0,2,100.0,97.5
CLSK,2017q3,-0.4829609304219797,16.850117427087458,0.0111117780085627,0.0027474892513284,5.68207679246603,8.334296269131299,15.83961767567476,0.0,0.0,1,100.0,100.0
CLSK,2017q2,-0.0476554645321576,17.230832089221106,0.0005068898134341,0.0049314860673004,4.869975696879891,7.840584493093233,15.510816684046022,0.0,0.0,1,100.0,100.0
CLSK,2017q1,-0.0379453415837437,17.270273635153693,0.000649715240906,0.0075323872652906,3.1082112032854794,6.946754813831147,15.219957664799406,0.0,0.0,2,100.0,97.5
CLSK,2016q4,-0.024538104984967,17.291106564774573,6.996299542372078e-05,0.0063555239080357,3.444260581744727,6.8355501107329,14.767149001258224,0.0,0.0,2,100.0,97.5
CLSK,2016q3,-0.0649615309624827,17.312610125978473,6.84746021007802e-05,0.0132203226804296,2.787540956081817,6.408182767444053,14.521849487997288,0.0,0.0,5,100.0,97.0
CORZ,2025q3,-0.0638768630388766,21.5544256045644,0.4612440003832786,0.1974943161525797,-3.824009255647364,11.60540300025889,20.878149145429184,9.8,9.4,2,98.0,96.5
CORZ,2025q2,-0.4735967507426498,21.405378358982368,0.5876791909413909,0.2938977337299525,-2.419213453124907,11.581614703698753,20.630242529336,9.8,9.8,1,95.0,95.0
CORZ,2025q1,0.3572679714354446,21.209001934362185,0.7346956479474532,0.4294047328271514,-24.560280209578693,11.37581934776722,20.58498849271612,8.0,8.0,4,95.0,75.0
CORZ,2024q4,-0.1660861325419138,21.19252856679396,0.7504113984419711,0.5230104796364807,-4.960716354946475,11.446106158150634,20.581368295184088,8.6,7.8,2,95.0,95.0
CORZ,2024q3,-0.4938531281085555,20.641894163255262,0.6158717623563895,0.274468433618882,-3.909731352696413,11.095719198433985,20.339313709025863,8.0,7.75,4,95.0,71.25
CORZ,2024q2,-1.0570486016263578,20.450742947934128,0.8153997079279696,0.126234477107016,-0.7772120237223146,11.007347216285629,20.297156010255385,9.0,8.9,2,95.0,95.0
CORZ,2024q1,0.2588443280325516,20.517431611154763,0.8056029229650306,0.1205514221689304,-3.33527956823826,11.166974103061063,20.204149649540128,8.5,7.08,5,98.0,84.6
DGXX,2025q2,-0.2784777801102499,17.434362239194066,0.002729957704197,0.1148451669441545,1.856009963597421,11.581614703698753,20.630242529336,1.0,0.1111111111111111,9,100.0,38.888888888888886
DGXX,2025q1,-0.0511422372688909,17.31251463251137,0.0034663088080286,0.0243628096337246,1.6367207819696314,11.37581934776722,20.58498849271612,3.0,0.3333333333333333,12,100.0,30.833333333333332
HUT,2025q3,0.0135307205570396,22.042491842260485,0.1453191530640466,0.0124591688678705,1.2882562967539202,11.60540300025889,20.878149145429184,7.0,6.5,2,90.0,80.0
HUT,2025q2,0.0679303342048566,21.42703886272257,0.1790844305704313,0.1069826577584948,1.156561819962267,11.581614703698753,20.630242529336,8.0,6.666666666666667,3,95.0,83.33333333333333
HUT,2025q1,-0.0851774591365896,21.175540100702648,0.2257553520204748,0.0689504244272633,2.3238889643372773,11.37581934776722,20.58498849271612,8.5,7.75,2,95.0,80.0
HUT,2024q4,0.1002231937110727,21.14122589041389,0.2275713363970346,0.0559919939954966,1.633658689699376,11.446106158150634,20.581368295184088,9.0,7.5,2,98.0,84.0
HUT,2024q3,0.0005885975821102,20.817869403522035,0.3129210360409125,0.0657573576972097,2.0050773373489696,11.095719198433985,20.339313709025863,9.0,8.0,2,98.0,64.0
HUT,2024q2,-0.0661154743844626,20.80666628570799,0.3393089274198074,0.1614348785668878,1.073893467588497,11.007347216285629,20.297156010255385,9.2,7.733333333333333,3,95.0,71.66666666666667
HUT,2024q1,0.2511170723894939,20.72230537585129,0.2188611066623959,0.0115570948110185,0.956190482839742,11.166974103061063,20.204149649540128,8.9,8.9,1,95.0,95.0
HUT,2023q4,0.0108325390358559,20.699865803215936,0.2751174334448679,0.0417863504242805,0.8404170421813716,10.679843807151835,19.886508851853154,8.0,8.0,2,95.0,90.0
GPUS,2025q3,-0.0536853222439499,19.30607505937784,0.4067881218181968,0.1967375430084903,0.4995600386307544,11.60540300025889,20.878149145429184,3.0,1.5,2,100.0,97.5
GPUS,2025q2,-0.0892314321712778,19.17915207446273,0.5343675205268359,0.0277141559055929,1.9852694610778443,11.581614703698753,20.630242529336,4.0,2.5,6,98.0,82.16666666666667
GPUS,2025q1,-0.019240536447204,19.20252080365114,0.5505493047325771,0.0194052592324833,4.132900158478606,11.37581934776722,20.58498849271612,0.0,0.0,3,100.0,70.0
GPUS,2024q4,-0.0020157089406883,19.212613875002983,0.5449253961207795,0.0205919389761104,0.4209408227188513,11.446106158150634,20.581368295184088,4.8,1.2,4,100.0,93.75
IREN,2025q3,0.09012826154914,22.17426448671368,0.2262824866065172,0.2418965387144412,1.2668570903080385,11.60540300025889,20.878149145429184,9.0,9.0,1,95.0,95.0
IREN,2025q1,0.0121758708986784,21.411277352525577,0.1628718108510846,0.0926410537980806,1.6424786207873778,11.37581934776722,20.58498849271612,8.0,7.5,2,95.0,82.5
IREN,2024q4,0.0101912334335088,21.339576248648108,0.172728853258117,0.2306987487595041,1.567175066529526,11.446106158150634,20.581368295184088,8.0,7.05,6,35.0,26.666666666666668
IREN,2024q3,-0.0403579113822781,20.971071561363324,0.0020293300635102,0.0769498544736191,1.6872880491045976,11.095719198433985,20.339313709025863,7.8,4.254545454545454,11,100.0,42.09090909090909
IREN,2024q2,-0.0234433880036391,20.865661698812485,0.0014353448687071,0.3509014919781134,0.6098376162959709,11.007347216285629,20.297156010255385,8.0,7.071428571428571,7,99.0,55.57142857142857
IREN,2024q1,0.011937485057414,20.3997534574138,0.0023728480948807,0.358891546884134,0.6494122605870888,11.166974103061063,20.204149649540128,8.0,5.96,10,100.0,63.0
IREN,2023q4,-0.0125321513926077,19.848997179208823,0.0032576881680478,0.2164768545930047,0.5861189151704344,10.679843807151835,19.886508851853154,9.8,4.672727272727273,11,100.0,52.72727272727273
IREN,2023q3,-0.0127071412647692,19.848997179208823,0.0032576881680478,-0.1651472911328077,1.5283438604143949,10.17400388305173,19.915364693433087,6.9,4.985714285714286,7,40.0,23.571428571428573
IREN,2023q2,-0.0208507742250221,19.620868393610397,0.0043604738702819,0.2074658058143667,0.7403993961245869,10.317803377242257,19.713569577581897,7.0,5.388888888888889,9,95.0,72.77777777777777
IREN,2023q1,-0.0091937339267753,19.620868393610397,0.003782289489692,0.2074658058143667,0.3753515680784383,10.24113980694813,19.609536843242825,7.0,3.7875,8,100.0,51.25
IREN,2022q4,-0.3494410797295821,19.83642467804753,0.2718233787670983,0.0987025281887584,0.6645221428571428,9.713493436795847,19.328422930536,7.0,4.0,8,95.0,50.0
IREN,2022q2,-0.0310739070224029,20.16195361087316,0.1898240016828524,0.1927742523577463,1.0536371569317864,9.937996702919657,19.18433948163684,6.0,3.6666666666666665,6,100.0,35.0
IREN,2022q1,-0.0047961625446036,20.138670599418067,0.1526290776764287,0.2834809130609854,1.52074742910809,10.754888341531323,19.19533582947418,8.0,4.583333333333333,6,95.0,45.0
IREN,2021q4,0.1422284237713472,20.018930368260296,0.0646081154996977,0.5155630089796227,1.813530139900388,10.74524588373798,18.782427416938297,2.0,2.0,1,10.0,10.0
LMFA,2025q3,-0.0677777715162589,17.912448404715473,0.1432826118725478,0.0048469308835877,0.3841307221398772,11.60540300025889,20.878149145429184,3.0,1.4545454545454546,11,100.0,52.27272727272727
LMFA,2025q2,0.0025760705401762,17.47994026311908,0.1885084207256011,0.0214473230926711,0.2400871670677858,11.581614703698753,20.630242529336,3.0,2.0,6,100.0,43.333333333333336
LMFA,2025q1,-0.137998536396123,17.482176125531616,0.0191214281775979,0.026299523575952,0.304123709982234,11.37581934776722,20.58498849271612,3.0,1.6666666666666667,6,100.0,50.833333333333336
LMFA,2024q4,0.0446295538481709,17.600772911767315,0.1747932815290861,0.087300028548904,0.2756486627003543,11.446106158150634,20.581368295184088,5.0,2.2,8,100.0,59.375
LMFA,2024q3,-0.1285879981991395,17.413804993595107,0.1773463594007499,0.1618468503840349,0.3179451238821351,11.095719198433985,20.339313709025863,4.5,2.0714285714285716,7,100.0,73.57142857142857
LMFA,2024q2,-0.177895776949869,17.345896821350433,0.050586178090843,0.0048772377050445,0.1873120016201586,11.007347216285629,20.297156010255385,3.0,1.6,10,100.0,66.5
LMFA,2024q1,0.0483027903955688,17.508267036696047,0.0123511463544289,0.0206041122955821,0.200329961678733,11.166974103061063,20.204149649540128,3.0,0.8,5,100.0,46.0
LMFA,2023q3,-0.1149184766446765,17.464498157760072,0.0074085224962791,0.0122023687644419,0.2490637500715526,10.17400388305173,19.915364693433087,3.0,1.2,5,100.0,62.0
LMFA,2023q2,-0.1074485359124628,17.56120061682848,0.0086339732855517,0.0436305377366777,0.2497909925335388,10.317803377242257,19.713569577581897,4.0,1.75,8,100.0,80.0
LMFA,2023q1,-0.1167326680660431,17.647244038595378,0.0123150358533147,0.1037276169261558,0.2178395012096797,10.24113980694813,19.609536843242825,3.0,0.75,4,100.0,97.5
LMFA,2022q4,-0.408162717017445,17.78937378489162,0.0140251994289562,0.0796773159754597,0.2587970487257219,9.713493436795847,19.328422930536,3.0,0.6,5,100.0,98.0
LMFA,2022q3,-0.0980484781989581,18.03435202654818,0.0043148590537012,0.1497351817153633,0.1503688711392161,9.857699602209362,19.27204351942077,3.0,1.52,5,100.0,81.0
LMFA,2022q2,0.0406452865434541,18.063714014591262,0.0045205902784952,0.2435938524807909,0.2808248770193767,9.937996702919657,19.18433948163684,3.0,2.0,4,95.0,58.75
LMFA,2022q1,-0.0958892728480524,17.90544705224809,0.0066273327728905,0.4107477358162898,0.4673985090719865,10.754888341531323,19.19533582947418,3.0,1.5,2,100.0,97.5
LMFA,2021q4,-0.0843502991219188,17.944320007047878,0.0029416812694704,0.5242692247179611,0.6499381861275166,10.74524588373798,18.782427416938297,4.0,0.9181818181818181,11,100.0,95.0
LMFA,2021q3,-0.1702500186426841,17.288235635729226,0.0082863821639459,0.5417877742906726,0.9211613012218112,10.621599503770025,18.625816095659847,2.0,0.6666666666666666,3,100.0,95.0
LMFA,2021q2,0.2967808701968547,17.437890716544985,0.0032408817453431,0.5924589401698148,0.9719336215362115,10.447457871634285,18.306142659384605,0.0,0.0,4,100.0,100.0
LMFA,2021q1,0.1655236353139842,17.090385849797304,0.0140304845005629,0.6733382556866266,2.635682478211916,10.929237170264072,18.91615936675834,0.0,0.0,7,100.0,100.0
LMFA,2020q4,-0.0244077701273723,16.326525890412725,0.0368331705558708,0.9379345366687694,1.447171042221762,10.270093668728665,18.84909431283874,0.0,0.0,5,100.0,100.0
LMFA,2020q3,-0.2126178086564198,16.37600995208604,0.0414155034055439,0.94531310907453,3.3970651762195416,9.291072073008504,18.82468703726483,0.0,0.0,4,100.0,100.0
LMFA,2020q2,-0.0636215756235442,15.744703754129707,0.058966983219237,0.9062637548130044,2.359972221623892,9.125365102530196,18.56343538760194,0.0,0.0,6,100.0,100.0
LMFA,2020q1,-0.1811243438238259,14.928232173624444,0.0913581942978241,0.253692202924577,6.673285618719116,8.680231685916738,18.43718885509052,0.0,0.0,7,100.0,99.28571428571429
LMFA,2019q4,-0.2379001971169696,15.848992058146813,0.5430929158954072,0.1400174409450725,5.747760946056774,8.895776191737832,18.41837910614857,0.0,0.0,2,100.0,97.5
LMFA,2019q3,-0.0291051140414401,16.078124752486385,0.4679089908238548,0.294167029031739,4.404097747244567,9.0111452539806,18.42917214990334,0.0,0.0,2,100.0,100.0
LMFA,2019q2,-0.0473030858101662,16.0692997617725,0.4352100615776025,0.3248438247308965,5.057658358515644,9.31765547618065,17.978964236064808,0.0,0.0,6,100.0,100.0
LMFA,2019q1,-0.075420888089712,15.617149068375737,0.7138685464046282,0.5810237627500838,1.0011673110218915,8.306104191173755,17.650626402555144,0.0,0.0,3,100.0,98.33333333333333
LMFA,2018q4,-0.0547360801958159,15.617149068375737,0.0070755869065253,0.5810237627500838,1.2982879323574208,8.23492576659929,17.614949962511506,0.0,0.0,7,100.0,99.28571428571429
LMFA,2018q3,-0.2805808577070752,14.553339474649109,0.2723595312208627,0.4442734258077164,16.788391681681002,8.799157951138728,17.80532793383802,0.0,0.0,6,100.0,100.0
LMFA,2018q2,0.1866902223436094,14.70688463215183,0.1768713927293992,0.493087081367968,16.794114959322595,8.67899566432027,17.45606548433542,0.0,0.0,6,100.0,99.16666666666667
LMFA,2018q1,-0.0049375497948962,14.406713048950897,0.0086432036160714,0.2574014801576162,75.24705444917045,8.981003934264564,17.07985045835414,0.0,0.0,4,100.0,100.0
LMFA,2017q4,-1.384886174330659,14.492689420858564,0.019828106956349,0.2999486363222997,83.65576605130755,9.442446836113724,16.53531475932822,0.0,0.0,4,100.0,100.0
LMFA,2017q3,-1.1378635112027211,15.234744166226657,2.2864434048686118,0.1457634597023525,-46.50155787287196,8.334296269131299,15.83961767567476,0.0,0.0,2,100.0,100.0
LMFA,2017q2,-0.0885835798754718,16.009290877314587,0.5494688124891641,0.0915180027327293,28.044913552235457,7.840584493093233,15.510816684046022,0.0,0.0,4,100.0,100.0
LMFA,2017q1,-0.0433197303194889,16.045593235362432,0.5381909944858604,0.1499666420626118,22.225516773974924,6.946754813831147,15.219957664799406,0.0,0.0,2,100.0,100.0
LMFA,2016q4,-0.0523585507130316,16.11957186082418,0.5153265081495108,0.2264834160494701,35.663628222181394,6.8355501107329,14.767149001258224,0.0,0.0,1,100.0,100.0
LMFA,2016q3,-0.0825373001460279,16.220287732425646,0.5195253468728044,0.3288870980236299,35.45672373127092,6.408182767444053,14.521849487997288,0.0,0.0,3,100.0,100.0
LMFA,2016q2,-0.0399167454397017,16.33444948421643,0.5105812805628099,0.4696784223742483,29.57075935342589,6.4460213612188575,14.24114425862696,0.0,0.0,5,100.0,99.0
LMFA,2016q1,-0.0320654768764714,16.425987326703844,0.5096959061370313,0.5346377386381543,29.601581469246906,6.025237757214903,13.84347735292782,0.0,0.0,3,100.0,100.0
MARA,2025q3,0.0134523029041631,22.93738871918213,0.3979375043768,0.0902827448274008,1.4655173188922777,11.60540300025889,20.878149145429184,10.0,9.666666666666666,3,98.0,96.0
MARA,2025q2,0.104674087473028,22.76726710061472,0.3425926993179902,0.0141780493620169,1.2302634530985446,11.581614703698753,20.630242529336,10.0,9.5,2,98.0,96.5
MARA,2025q1,-0.0827377558908865,22.586484511535893,0.4091268667624804,0.0304471478231022,1.694287210847936,11.37581934776722,20.58498849271612,10.0,7.2,5,100.0,82.0
MARA,2024q4,0.077709655350574,22.640382106846197,0.3637047060150262,0.057602226157081,1.705337101360052,11.446106158150634,20.581368295184088,10.0,9.666666666666666,3,95.0,95.0
MARA,2024q3,-0.0348558118670479,21.998670256604655,0.1785051404285129,0.0458796547294539,2.031637145069343,11.095719198433985,20.339313709025863,10.0,9.5,2,95.0,95.0
MARA,2024q2,-0.0640516753257377,21.860186563797143,0.111303095290417,0.0821348312804464,1.6935667222395658,11.007347216285629,20.297156010255385,10.0,8.833333333333334,6,100.0,86.66666666666667
MARA,2024q1,0.1140258648414754,21.80743668145944,0.1151493056952905,0.1096616251610169,1.9177605227153536,11.166974103061063,20.204149649540128,10.0,9.333333333333334,3,95.0,73.33333333333333
MARA,2023q4,0.1122084528519472,21.41188930091191,0.1638053353812432,0.1794665221477137,1.2722721600313385,10.679843807151835,19.886508851853154,10.0,9.0,4,95.0,92.5
MARA,2023q3,-0.0002818367081472,21.04808472196891,0.2354449406697596,0.0731402390553411,3.2273332886613404,10.17400388305173,19.915364693433087,10.0,8.5,2,100.0,95.0
MARA,2023q2,-0.0065261859387709,21.040436563548347,0.5351064674196806,0.0827788648281396,2.7800953414524634,10.317803377242257,19.713569577581897,10.0,9.299999999999999,6,95.0,93.33333333333333
MARA,2023q1,0.0910315875367733,20.988650151851893,0.5633000800655249,0.09577339922634,2.102582686065704,10.24113980694813,19.609536843242825,10.0,8.0,3,95.0,95.0
MARA,2022q4,-0.3402755939373048,20.901616185587567,0.6555264029771327,0.0867647108038191,4.25503163324636,9.713493436795847,19.328422930536,7.0,7.0,1,95.0,95.0
MARA,2022q3,-0.0491008998915895,21.11245076110423,0.5303102097238805,0.0374984728472941,2.421643766717213,9.857699602209362,19.27204351942077,10.0,7.5,2,95.0,95.0
MARA,2022q2,-0.140851325600358,21.135095685055955,0.5078085312313636,0.0572752732041312,2.5888648891024992,9.937996702919657,19.18433948163684,6.0,6.0,3,95.0,88.33333333333333
MARA,2022q1,-0.0083551121099325,21.153813886009765,0.4750748388638676,0.0903378146327025,3.135245250449895,10.754888341531323,19.19533582947418,10.0,8.0,2,95.0,95.0
MARA,2021q4,0.0079585592162159,21.093617917079115,0.5029578643162501,0.1854120856504068,7.851637493387653,10.74524588373798,18.782427416938297,7.9,7.033333333333334,3,95.0,95.0
MARA,2021q1,0.1213899163245359,20.347387517095942,0.0015459848887763,0.308633235279961,2.9196772307890617,10.929237170264072,18.91615936675834,4.0,2.3000000000000003,3,100.0,71.66666666666667
MARA,2020q4,-0.0167093576922771,19.56251610703989,0.0005876944033412,0.4511483384747283,0.6845916964355517,10.270093668728665,18.84909431283874,7.0,2.888888888888889,9,100.0,87.77777777777777
MARA,2020q3,-0.0531438316056228,17.440615572289456,0.0053308052746029,0.4597048805147979,2.9450909581243576,9.291072073008504,18.82468703726483,4.0,3.05,2,95.0,92.5
MARA,2020q2,-0.2016634371717201,16.187327453898877,0.0202673435822442,0.0723271567026343,1.497616862708352,9.125365102530196,18.56343538760194,2.0,2.0,1,85.0,85.0
MARA,2020q1,-0.1866461119274708,15.550367521781496,0.2087426917969407,0.0837219838616598,5.976829030216569,8.680231685916738,18.43718885509052,3.0,3.0,1,95.0,95.0
MARA,2019q4,-0.1740064368949549,15.705600187715447,0.1824095062781327,0.1046777912018226,3.130586946962337,8.895776191737832,18.41837910614857,2.8,2.4,4,95.0,90.0
MARA,2019q3,-0.0982298095278645,15.854132839495117,0.15882013864285,0.1748673603887281,4.703958333154216,9.0111452539806,18.42917214990334,2.4,2.2,2,95.0,82.5
MARA,2019q2,-0.1365956524404874,15.236867479861209,0.2991480513612012,0.4075628243929498,10.874642910425884,9.31765547618065,17.978964236064808,2.0,2.0,1,65.0,65.0
MARA,2019q1,-0.22411692168964,15.354982768722689,0.2699734391733905,0.4213705798359505,3.9953738347653966,8.306104191173755,17.650626402555144,1.0,1.0,1,90.0,90.0
MARA,2018q4,-0.845970945847219,15.463112279070986,0.1923389457363326,0.4911286095100074,20.54963647182316,8.23492576659929,17.614949962511506,1.0,1.0,2,90.0,50.0
MARA,2018q3,-0.1513029686019055,15.996992196307096,0.112773258484215,0.3599308894044228,16.78410241859259,8.799157951138728,17.80532793383802,2.0,0.6666666666666666,3,100.0,96.66666666666667
MARA,2018q2,-0.4317853004584085,16.197918334428305,0.0922454632326804,0.3907885273221647,22.66240346581277,8.67899566432027,17.45606548433542,1.0,0.3333333333333333,3,95.0,93.33333333333333
MARA,2018q1,-0.1595686502409547,16.52743464586838,0.1171399994727132,0.9927154741586008,35.762915848292145,8.981003934264564,17.07985045835414,0.0,0.0,3,100.0,100.0
MARA,2017q4,-1.251717849007529,16.52743464586838,0.1171399994727132,0.9927154741586008,16.115073155948583,9.442446836113724,16.53531475932822,2.1,0.6833333333333332,6,100.0,95.83333333333333
MARA,2017q3,-0.5261310185988788,16.35645713984317,1.2277458325253894,0.3184677141613808,-4.798778848836889,8.334296269131299,15.83961767567476,0.0,0.0,6,100.0,100.0
MARA,2017q2,-0.1560786722201222,16.461722943294443,1.214273222354053,0.077707788288809,-19.53649702644048,7.840584493093233,15.510816684046022,0.0,0.0,3,100.0,100.0
MARA,2017q1,-0.1972091105663223,16.72177945082308,1.4133272201804037,0.2733046321350077,-71.37873842495924,6.946754813831147,15.219957664799406,0.0,0.0,1,100.0,100.0
MARA,2016q4,-1.4437256112947885,16.72177945082308,0.975070256148216,0.2733046321350077,-74.47387033674461,6.8355501107329,14.767149001258224,0.0,0.0,1,100.0,100.0
MARA,2016q3,-0.1621115748239554,17.47146046199382,0.4558186075029604,0.0334575496051869,57.53791025640302,6.408182767444053,14.521849487997288,0.0,0.0,2,100.0,100.0
MARA,2016q2,0.1684500629130047,17.664283747517402,0.3807176482201181,0.1525239335634749,23.953535558665,6.4460213612188575,14.24114425862696,0.0,0.0,1,100.0,100.0
MARA,2016q1,-0.085339546100517,17.635914028771133,0.4805109361121191,0.0311334651334737,44.9613058392146,6.025237757214903,13.84347735292782,0.0,0.0,1,100.0,100.0
MARA,2015q4,-0.0826873179837896,17.670488877202885,0.4797438014679258,0.0541029266513751,32.30587824838972,6.071268764806583,13.59691544875381,0.0,0.0,2,100.0,100.0
MARA,2015q3,-0.0563277002799497,18.01396004291721,0.4995469940658888,0.051196827034547,45.6897468889081,5.477049154491434,13.142708409246955,0.0,0.0,2,100.0,97.5
MARA,2015q2,-0.0686512732080373,17.998902487030218,0.5031763153552636,0.0226755385814338,73.93346433398597,5.51572449601031,12.726183681415684,0.0,0.0,1,100.0,100.0
MARA,2015q1,-0.0747902587881276,17.973347344145907,0.3995679262839114,0.1482482962808357,77.64373494457959,5.533231373461162,12.7676112704302,0.0,0.0,5,100.0,99.0
MARA,2014q4,-0.0807892657199297,17.901258777277683,0.3780368900940937,0.0854408139806002,58.765666701810645,5.739792912179234,12.654412963480963,0.0,0.0,6,100.0,100.0
MARA,2014q3,0.0658545967450898,17.795017093730213,0.1133376027413547,0.1038795727820153,22.707368197821477,5.923908143406992,12.475719488765478,0.0,0.0,6,100.0,99.16666666666667
MARA,2014q2,-0.0109724542787972,17.182962961899303,0.1745416347047174,0.2240350916085864,14.166380065805876,6.396912988410589,11.557002455657114,0.0,0.0,6,100.0,98.33333333333333
MARA,2014q1,-0.0199198075063252,16.46430490006668,0.0,0.3827286640488523,20.722840807403124,6.194405391104672,10.520966939871132,0.0,0.0,2,100.0,100.0
MARA,2013q4,-0.0848290613134618,16.377010125583777,0.0,0.2786721656041614,2.6061278721706858,6.584763767694766,9.17237447341749,0.0,0.0,2,100.0,100.0
MARA,2013q3,-0.0786563928628313,16.29131036606208,0.0,0.4931698311038721,3.0461839611343886,4.825509809969567,7.171672405223398,0.0,0.0,2,100.0,97.5
MARA,2013q2,-0.0689855133647787,16.27926413401363,0.0,0.5439940440021724,1.94917458296889,4.6443908991413725,5.07258119081151,0.0,0.0,3,100.0,100.0
MARA,2013q1,-0.16272591490599,15.12955729233743,0.0,0.7837456821747382,10.912009898911036,4.52720864451838,3.9561864599014327,0.0,0.0,5,100.0,98.0
