ticker,quarter,field,raw_value
CLSK,2014q1,price_report,MISSING
CLSK,2013q4,price_report,MISSING
CLSK,2013q3,price_report,MISSING
CLSK,2013q2,price_report,MISSING
CLSK,2013q1,price_report,MISSING
CLSK,2012q4,price_report,MISSING
CLSK,2012q3,price_report,MISSING
CLSK,2012q2,price_report,MISSING
CLSK,2012q1,price_report,MISSING
CLSK,2011q4,price_report,MISSING
CLSK,2011q3,price_report,MISSING
CLSK,2011q2,price_report,MISSING
CLSK,2011q1,price_report,MISSING
CLSK,2010q4,price_report,MISSING
CLSK,2010q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
CLSK,2010q3,price_report,MISSING
CLSK,2010q2,totalAssets,'None'
CLSK,2010q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
CLSK,2010q2,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2010q2,price_report,MISSING
CLSK,2010q1,totalAssets,'None'
CLSK,2010q1,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2010q1,price_report,MISSING
CLSK,2009q4,totalAssets,'None'
CLSK,2009q4,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2009q4,price_report,MISSING
CLSK,2009q3,totalAssets,'None'
CLSK,2009q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
CLSK,2009q3,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2009q3,price_report,MISSING
CLSK,2009q2,totalAssets,'None'
CLSK,2009q2,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2009q2,price_report,MISSING
CLSK,2009q1,totalAssets,'None'
CLSK,2009q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
CLSK,2009q1,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2009q1,totalShareholderEquity,'None'
CLSK,2009q1,price_report,MISSING
CLSK,2008q4,totalAssets,'None'
CLSK,2008q4,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
CLSK,2008q4,price_report,MISSING
CLSK,2008q4,btc_price,MISSING from btc_dict
CLSK,2008q4,hashrate,MISSING from hash_dict
CORZ,2023q4,price_report,MISSING
CORZ,2023q3,price_report,MISSING
CORZ,2023q2,price_report,MISSING
CORZ,2023q1,price_report,MISSING
CORZ,2022q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
CORZ,2022q4,price_report,MISSING
CORZ,2022q3,price_report,MISSING
CORZ,2022q2,price_report,MISSING
CORZ,2022q1,price_report,MISSING
CORZ,2021q4,price_report,MISSING
CORZ,2021q3,price_report,MISSING
DGXX,2025q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
DGXX,2024q4,price_report,MISSING
DGXX,2024q3,price_report,MISSING
DGXX,2024q2,price_report,MISSING
DGXX,2024q1,price_report,MISSING
DGXX,2023q4,price_report,MISSING
DGXX,2023q3,price_report,MISSING
DGXX,2023q2,price_report,MISSING
DGXX,2023q1,price_report,MISSING
DGXX,2022q4,price_report,MISSING
DGXX,2022q3,price_report,MISSING
DGXX,2022q2,price_report,MISSING
DGXX,2022q1,price_report,MISSING
DGXX,2021q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
DGXX,2019q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
DGXX,2019q3,totalAssets,'None'
DGXX,2019q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
DGXX,2019q3,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
DGXX,2019q3,totalShareholderEquity,'None'
DGXX,2019q1,totalAssets,'None'
DGXX,2019q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
DGXX,2019q1,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
GREE,2025q3,price_report,MISSING
GREE,2025q2,price_report,MISSING
GREE,2025q1,price_report,MISSING
GREE,2024q4,price_report,MISSING
GREE,2024q3,price_report,MISSING
GREE,2024q2,price_report,MISSING
GREE,2024q1,price_report,MISSING
GREE,2023q4,price_report,MISSING
GREE,2023q3,price_report,MISSING
GREE,2023q2,price_report,MISSING
GREE,2023q1,price_report,MISSING
GREE,2022q4,price_report,MISSING
GREE,2022q3,price_report,MISSING
GREE,2022q2,price_report,MISSING
GREE,2022q1,price_report,MISSING
GREE,2021q4,price_report,MISSING
GREE,2021q3,price_report,MISSING
GREE,2021q2,price_report,MISSING
GREE,2021q1,price_report,MISSING
GREE,2020q4,price_report,MISSING
GREE,2020q3,totalAssets,'None'
GREE,2020q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GREE,2020q3,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
GREE,2020q3,totalShareholderEquity,'None'
GREE,2020q3,price_report,MISSING
GREE,2020q2,totalAssets,'None'
GREE,2020q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GREE,2020q2,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
GREE,2020q2,totalShareholderEquity,'None'
GREE,2020q2,price_report,MISSING
GREE,2020q1,price_report,MISSING
HUT,2018q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2018q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2018q1,price_report,MISSING
HUT,2017q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2017q4,price_report,MISSING
HUT,2017q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2017q3,price_report,MISSING
HUT,2017q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2017q2,price_report,MISSING
HUT,2017q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2017q1,price_report,MISSING
HUT,2016q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2016q4,price_report,MISSING
HUT,2016q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2016q3,price_report,MISSING
HUT,2016q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2016q2,price_report,MISSING
HUT,2016q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2016q1,price_report,MISSING
HUT,2015q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2015q4,price_report,MISSING
HUT,2015q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2015q3,price_report,MISSING
HUT,2015q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2015q2,price_report,MISSING
HUT,2015q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2015q1,price_report,MISSING
HUT,2014q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2014q4,price_report,MISSING
HUT,2014q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2014q3,price_report,MISSING
HUT,2014q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2014q2,price_report,MISSING
HUT,2014q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2014q1,price_report,MISSING
HUT,2013q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2013q4,price_report,MISSING
HUT,2013q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2013q3,price_report,MISSING
HUT,2013q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2013q2,price_report,MISSING
HUT,2013q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2013q1,price_report,MISSING
HUT,2012q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
HUT,2012q4,price_report,MISSING
GPUS,2024q3,price_report,MISSING
GPUS,2024q2,price_report,MISSING
GPUS,2024q1,price_report,MISSING
GPUS,2023q4,price_report,MISSING
GPUS,2023q3,price_report,MISSING
GPUS,2023q2,price_report,MISSING
GPUS,2023q1,price_report,MISSING
GPUS,2022q4,price_report,MISSING
GPUS,2022q3,price_report,MISSING
GPUS,2022q2,price_report,MISSING
GPUS,2022q1,price_report,MISSING
GPUS,2021q4,price_report,MISSING
GPUS,2021q3,price_report,MISSING
GPUS,2021q2,price_report,MISSING
GPUS,2021q1,price_report,MISSING
GPUS,2020q4,price_report,MISSING
GPUS,2020q3,price_report,MISSING
GPUS,2020q2,price_report,MISSING
GPUS,2020q1,price_report,MISSING
GPUS,2019q4,price_report,MISSING
GPUS,2019q3,price_report,MISSING
GPUS,2019q2,price_report,MISSING
GPUS,2019q1,price_report,MISSING
GPUS,2018q4,price_report,MISSING
GPUS,2018q3,price_report,MISSING
GPUS,2018q2,price_report,MISSING
GPUS,2018q1,price_report,MISSING
GPUS,2017q4,price_report,MISSING
GPUS,2017q3,price_report,MISSING
GPUS,2017q2,price_report,MISSING
GPUS,2017q1,price_report,MISSING
GPUS,2016q4,price_report,MISSING
GPUS,2016q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2016q3,price_report,MISSING
GPUS,2016q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2016q2,price_report,MISSING
GPUS,2016q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2016q1,price_report,MISSING
GPUS,2015q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2015q4,price_report,MISSING
GPUS,2015q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2015q3,price_report,MISSING
GPUS,2015q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2015q2,price_report,MISSING
GPUS,2015q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2015q1,price_report,MISSING
GPUS,2014q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2014q4,price_report,MISSING
GPUS,2014q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2014q3,price_report,MISSING
GPUS,2014q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2014q2,price_report,MISSING
GPUS,2014q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2014q1,price_report,MISSING
GPUS,2013q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2013q4,price_report,MISSING
GPUS,2013q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2013q3,price_report,MISSING
GPUS,2013q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2013q2,price_report,MISSING
GPUS,2013q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2013q1,price_report,MISSING
GPUS,2012q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2012q4,price_report,MISSING
GPUS,2012q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2012q3,price_report,MISSING
GPUS,2012q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2012q2,price_report,MISSING
GPUS,2012q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2012q1,price_report,MISSING
GPUS,2011q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2011q4,price_report,MISSING
GPUS,2011q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2011q3,price_report,MISSING
GPUS,2011q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2011q2,price_report,MISSING
GPUS,2011q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2011q1,price_report,MISSING
GPUS,2010q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2010q4,price_report,MISSING
GPUS,2010q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2010q3,price_report,MISSING
GPUS,2010q2,price_report,MISSING
GPUS,2010q1,price_report,MISSING
GPUS,2009q4,price_report,MISSING
GPUS,2009q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2009q3,price_report,MISSING
GPUS,2009q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2009q2,price_report,MISSING
GPUS,2009q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2009q1,price_report,MISSING
GPUS,2008q4,price_report,MISSING
GPUS,2008q4,btc_price,MISSING from btc_dict
GPUS,2008q4,hashrate,MISSING from hash_dict
GPUS,2008q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2008q3,price_report,MISSING
GPUS,2008q3,btc_price,MISSING from btc_dict
GPUS,2008q3,hashrate,MISSING from hash_dict
GPUS,2008q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2008q2,price_report,MISSING
GPUS,2008q2,btc_price,MISSING from btc_dict
GPUS,2008q2,hashrate,MISSING from hash_dict
GPUS,2008q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2008q1,price_report,MISSING
GPUS,2008q1,btc_price,MISSING from btc_dict
GPUS,2008q1,hashrate,MISSING from hash_dict
GPUS,2007q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2007q4,price_report,MISSING
GPUS,2007q4,btc_price,MISSING from btc_dict
GPUS,2007q4,hashrate,MISSING from hash_dict
GPUS,2007q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2007q3,price_report,MISSING
GPUS,2007q3,btc_price,MISSING from btc_dict
GPUS,2007q3,hashrate,MISSING from hash_dict
GPUS,2007q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2007q2,price_report,MISSING
GPUS,2007q2,btc_price,MISSING from btc_dict
GPUS,2007q2,hashrate,MISSING from hash_dict
GPUS,2007q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2007q1,price_report,MISSING
GPUS,2007q1,btc_price,MISSING from btc_dict
GPUS,2007q1,hashrate,MISSING from hash_dict
GPUS,2006q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2006q4,price_report,MISSING
GPUS,2006q4,btc_price,MISSING from btc_dict
GPUS,2006q4,hashrate,MISSING from hash_dict
GPUS,2006q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2006q3,price_report,MISSING
GPUS,2006q3,btc_price,MISSING from btc_dict
GPUS,2006q3,hashrate,MISSING from hash_dict
GPUS,2006q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
GPUS,2006q2,price_report,MISSING
GPUS,2006q2,btc_price,MISSING from btc_dict
GPUS,2006q2,hashrate,MISSING from hash_dict
GPUS,2006q1,price_report,MISSING
GPUS,2006q1,btc_price,MISSING from btc_dict
GPUS,2006q1,hashrate,MISSING from hash_dict
GPUS,2005q4,price_report,MISSING
GPUS,2005q4,btc_price,MISSING from btc_dict
GPUS,2005q4,hashrate,MISSING from hash_dict
GPUS,2005q3,price_report,MISSING
GPUS,2005q3,btc_price,MISSING from btc_dict
GPUS,2005q3,hashrate,MISSING from hash_dict
IREN,2022q3,totalAssets,'None'
IREN,2022q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
IREN,2021q3,price_report,MISSING
IREN,2021q2,price_report,MISSING
IREN,2021q1,totalAssets,'None'
IREN,2021q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
IREN,2021q1,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
IREN,2021q1,totalShareholderEquity,'None'
IREN,2021q1,price_report,MISSING
IREN,2020q4,price_report,MISSING
IREN,2020q3,totalAssets,'None'
IREN,2020q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
IREN,2020q3,price_report,MISSING
IREN,2020q2,price_report,MISSING
IREN,2020q1,price_report,MISSING
IREN,2019q4,totalAssets,'None'
IREN,2019q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
IREN,2019q4,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
IREN,2019q4,totalShareholderEquity,'None'
IREN,2019q4,price_report,MISSING
IREN,2019q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
IREN,2019q3,price_report,MISSING
LMFA,2023q4,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
LMFA,2015q4,price_report,MISSING
LMFA,2015q3,price_report,MISSING
LMFA,2015q2,price_report,MISSING
LMFA,2015q1,price_report,MISSING
LMFA,2014q4,price_report,MISSING
LMFA,2014q3,totalAssets,'None'
LMFA,2014q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
LMFA,2014q3,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
LMFA,2014q3,totalShareholderEquity,'None'
LMFA,2014q3,price_report,MISSING
LMFA,2014q2,totalAssets,'None'
LMFA,2014q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
LMFA,2014q2,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
LMFA,2014q2,totalShareholderEquity,'None'
LMFA,2014q2,price_report,MISSING
LMFA,2014q1,totalAssets,'None'
LMFA,2014q1,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
LMFA,2014q1,cash (cashAndCashEquivalentsAtCarryingValue/cashAndShortTermInvestments/cash),"{'cashAndCashEquivalentsAtCarryingValue': 'None', 'cashAndShortTermInvestments': 'None', 'cash': None}"
LMFA,2014q1,price_report,MISSING
LMFA,2013q4,totalShareholderEquity,'None'
LMFA,2013q4,price_report,MISSING
MARA,2021q3,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
MARA,2021q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
MARA,2012q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
MARA,2012q1,price_report,MISSING
MARA,2011q4,totalShareholderEquity,'None'
MARA,2011q4,price_report,MISSING
MARA,2011q3,price_report,MISSING
MARA,2011q2,price_report,MISSING
MARA,2011q1,price_report,MISSING
MARA,2010q2,totalAssets,'None'
MARA,2010q2,total_debt (shortLongTermDebtTotal/longTermDebt/totalDebt),"{'shortLongTermDebtTotal': 'None', 'longTermDebt': 'None', 'totalDebt': None}"
