ticker,fiscal_quarter,fiscal_date,net_income,total_assets,roa,roa_percent,log_assets,total_debt,leverage,cash,liquidity,stock_price,shares_outstanding,market_cap,shareholder_equity,pb_ratio,btc_price,log_btc_price,hashrate,log_hashrate
FUFU,2023q1,2023-03-31,2683000.0,71823654.0,0.037355381557167784,3.73553816,18.089724422660993,1480000.0,0.020606024861948683,7409.0,0.0001031554312176877,,162902000.0,,67284708.0,,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
FUFU,2022q4,2022-12-31,-2097086.0,198335358.0,-0.010573434919254287,-1.05734349,19.10546988319305,109435141.0,0.5517681874958473,60430786.0,0.3046899282577744,,140872000.0,,6839211.0,,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
FUFU,2022q3,2022-09-30,-2097086.0,198335358.0,-0.010573434919254287,-1.05734349,19.10546988319305,109435141.0,0.5517681874958473,60430786.0,0.3046899282577744,,162902000.0,,6839211.0,,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
FUFU,2022q2,2022-06-30,3318085.0,215209272.0,0.015417946304841364,1.54179463,19.18712147082561,94095466.0,0.43722775104225065,17907664.0,0.08321046687988425,,162902000.0,,13032748.0,,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
FUFU,2022q1,2022-03-31,3318086.0,215209272.0,0.01541795095148131,1.5417951,19.18712147082561,94095466.0,0.43722775104225065,17907664.0,0.08321046687988425,,162902000.0,,13032748.0,,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
FUFU,2021q4,2021-12-31,2132292.0,116295219.0,0.01833516474997996,1.83351647,18.571642507443542,0.0,0.0,13312086.0,0.11446804188915109,,157894737.0,,4834077.0,,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
FUFU,2021q3,2021-09-30,2132293.0,150000.0,14.215286666666668,1421.52866667,11.918390573078392,105000.0,0.7,75000.0,0.5,,157894737.0,,24510.0,,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
BMNR,2025q3,2025-08-31,351331391.0,8795053000.0,0.039946477980291877,3.9946478,22.897455241268997,0.0,0.0,511999000.0,0.05821443031667916,43.62,173496950.0,7567936959.0,8692797000.0,0.8705986069846103,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
BMNR,2025q2,2025-05-31,-622762.0,8265816.0,-0.0753418658242574,-7.53418658,15.927639013946393,1875000.0,0.2268378584764045,1473501.0,0.17826443269484826,,173255604.0,,2877955.0,,107110.33,11.581614703698753,911172262.800523,20.630242529335998
BMNR,2025q1,2025-02-28,-1156891.0,7500676.0,-0.15423823132741635,-15.42382313,15.830503707778107,2560461.0,0.3413640317219408,482951.0,0.06438766319195763,,171284696.8,,2853149.0,,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
BMNR,2024q4,2024-11-30,-974738.0,7934925.0,-0.12284148873492819,-12.28414887,15.886784460102136,2939912.0,0.3705028087852122,797310.0,0.10048110095558559,,204768368.72,,3809383.0,,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
BMNR,2024q3,2024-08-31,-813871.0,7282000.0,-0.11176476242790442,-11.17647624,15.800916107717516,0.0,0.0,499000.0,0.0685251304586652,,2495630.0,,4086000.0,,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
BMNR,2024q2,2024-05-31,-654228.0,8166529.0,-0.08011090146131851,-8.01109015,15.915554529561906,1625000.0,0.1989829461206836,281004.0,0.0344092331025825,,215195475.12,,4613159.0,,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
BMNR,2024q1,2024-02-29,-902682.0,7849837.0,-0.11499372534741804,-11.49937253,15.8760033252118,1718779.0,0.21895728535509718,342296.0,0.0436054914261277,,215130014.24,,4981773.0,,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
BMNR,2023q4,2023-11-30,-929870.0,8580018.0,-0.10837622951373761,-10.83762295,15.964946569364042,2019922.0,0.23542165063056977,470529.0,0.05484009474105998,,214814886.6,,5606991.0,,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
BMNR,2023q2,2023-05-31,-523703.0,8431157.0,-0.06211519961020771,-6.21151996,15.947444568484483,1300000.0,0.15418998839661033,518425.0,0.06148918825731747,,210956839.96,,6520979.0,,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
BMNR,2023q1,2023-02-28,-307407.0,8138167.0,-0.03777349371179038,-3.77734937,15.912075528345753,800000.0,0.09830223439750008,402445.0,0.0494515534026274,,210624872.12,,6751349.0,,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
BMNR,2022q4,2022-11-30,-470665.0,8206412.0,-0.05735332323066402,-5.73533232,15.92042635788942,400000.0,0.04874237364636336,180646.0,0.022012787074302386,,210245233.56,,7008969.0,,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
BMNR,2022q2,2022-05-31,-486912.0,3410242.0,-0.14277931009001707,-14.27793101,15.042293814483545,1894109.0,0.5554177680059069,499912.0,0.14659135627324982,,188750661.36,,1140061.0,,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
BMNR,2022q1,2022-02-28,-112127.0,2943537.0,-0.03809260763496433,-3.80926076,14.895122477441095,1894109.0,0.6434806153277502,901216.0,0.30616771591456127,,178841283.16,,830129.0,,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
BMNR,2021q4,2021-11-30,-708756.0,2046514.0,-0.34632355312497254,-34.63235531,14.531648415839156,1747296.0,0.8537913740145437,142071.0,0.06942097635295923,,175321249.56,,201796.0,,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
BMNR,2021q2,2021-05-31,-19941.0,3466.0,-5.7533179457588,-575.33179458,8.150756470275551,87447.0,25.22994806693595,3466.0,1.0,,12105081.2,,-100210.0,,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
BMNR,2021q1,2021-02-28,-10368.0,2871.0,-3.6112852664576804,-361.12852665,7.962415680121064,0.0,0.0,2871.0,1.0,,11610152.04,,-81419.0,,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
BMNR,2014q3,2014-08-31,-345.0,182870.0,-0.001886586099414885,-0.18865861,12.116530796868679,512049.0,2.8000710887515723,0.0,0.0,,73492619.08,,-337681.0,,373.87,5.923908143406992,261900.381921106,12.475719488765478
BMNR,2014q2,2014-05-31,3126.0,183215.0,0.017061921785879976,1.70619218,12.118415605599626,512048.0,2.7947930027563244,3215.0,0.017547689872554104,,73492619.08,,-337335.0,,599.99,6.396912988410589,104506.281189491,11.557002455657114
BMNR,2014q1,2014-02-28,-195.0,180173.0,-0.0010822931293812058,-0.10822931,12.1016727794119,519097.0,2.881103161961004,0.0,0.0,,73492619.08,,-340123.0,,490.0,6.194405391104672,37084.9660932176,10.520966939871133
BMNR,2013q4,2013-11-30,14650.0,184751.0,0.07929591720748466,7.92959172,12.126764251515691,524680.0,2.8399305010527685,1375.0,0.007442449567255387,,109764941.76,,-339928.0,,723.98,6.584763767694766,9627.45771349828,9.17237447341749
BMNR,2013q3,2013-08-31,-22430.0,213861.0,-0.10488120788736609,-10.48812079,12.273081550255949,0.0,0.0,1375.0,0.006429409756804653,,73492619.08,,-350258.0,,124.65,4.825509809969567,1302.02028851433,7.171672405223398
BMNR,2013q2,2013-05-31,-405.0,233238.0,-0.0017364237388418696,-0.17364237,12.359814670440812,555897.0,2.3833894991382194,0.0,0.0,,73492619.08,,-327829.0,,104.0,4.6443908991413725,159.585717364126,5.07258119081151
BMNR,2013q1,2013-02-28,-21014.0,219625.0,-0.0956812749003984,-9.56812749,12.299676825489398,540372.0,2.4604302788844623,0.0,0.0,,73493482.68,,-325424.0,,92.5,4.52720864451838,52.2576587944602,3.9561864599014327
BMNR,2012q4,2012-11-30,29523.0,229281.0,0.12876339513522708,12.87633951,12.342703604531902,532072.0,2.320610953371627,0.0,0.0,,73493482.68,,-304410.0,,13.65,2.613739521630969,19.8478843099254,2.9880974175698825
BMNR,2012q3,2012-08-31,-66294.0,275221.0,-0.24087551458645962,-24.08755146,12.525329690269542,0.0,0.0,0.0,0.0,,73385532.68,,-250354.0,,12.46,2.522523513359307,23.3498602916702,3.1505910008708913
BMNR,2012q2,2012-05-31,37157.0,492614.0,0.07542822575079068,7.54282258,13.10748118488997,0.0,0.0,26672.0,0.05414381239672441,,94583285.56,,-184060.0,,6.58,1.884034745337226,11.5867920407863,2.4498658322217164
BMNR,2011q2,2011-05-31,-18599.0,44411.0,-0.4187926414627007,-41.87926415,10.70124246548366,0.0,0.0,2729.0,0.06144874017698318,,9826127.16,,-218547.0,,17.35,2.8535925063928684,12.4093637139252,2.5184513258573538
BMNR,2011q1,2011-02-28,-26052.0,44062.0,-0.5912577731378512,-59.12577731,10.69335301197251,0.0,0.0,2707.0,0.0614361581408016,,156333362.72,,-171915.0,,0.8,-0.2231435513142097,0.53490906649787,-0.6256585156953856
CANG,2025q2,2025-06-30,-2116011661.0,8045219206.0,-0.2630147926139677,-26.30147926,22.80834386450246,1613271396.0,0.20052547415946692,843819740.0,0.10488461760876476,2.425,214089692.0,519167503.09999996,4705808180.0,0.1103248333211916,107110.33,11.581614703698753,911172262.800523,20.630242529335998
CANG,2025q1,2025-03-31,-207356000.0,7055061000.0,-0.029391099524157197,-2.93910995,22.677011068563914,833802000.0,0.11818494553059145,2515712000.0,0.35658260077411097,1.895,207566000.0,393337570.0,3867314000.0,0.10170820626408923,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
CANG,2024q4,2024-12-31,55886298.0,5969324000.0,0.009362249058687383,0.93622491,22.50989952510878,169541000.0,0.028402043514475006,1289630000.0,0.21604288860849236,2.2,232982086.0,512560589.20000005,4086630000.0,0.12542378174681829,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
CANG,2024q3,2024-09-30,67879125.0,4527289000.0,0.01499332713241854,1.49933271,22.233389142549697,48510000.0,0.01071502172713074,691819000.0,0.15281087644283367,0.89,227312262.0,202307913.18,3971542000.0,0.050939386560686,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
CANG,2024q2,2024-06-30,86022837.0,4564537000.0,0.018845906386562316,1.88459064,22.241582921972267,50763000.0,0.011121171763970804,949450000.0,0.2080057626874314,0.835,227312262.0,189805738.76999998,3947039000.0,0.04808813360344298,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
CANG,2024q1,2024-03-31,90026786.0,4580358015.0,0.01965496708012245,1.96549671,22.245043001231426,78886219.0,0.017222718997436274,1155986847.0,0.2523791466113157,0.76,225573620.0,171435951.2,3856641289.0,0.04445213810498101,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
CANG,2023q4,2023-12-31,-103778418.0,4648610014.0,-0.022324612666464905,-2.23246127,22.259834090139243,82938195.0,0.017841504180866743,1020604191.0,0.2195504006415454,0.51,109101164.0,55641593.64,3816976487.0,0.014577400156774924,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
CANG,2023q3,2023-09-30,-49086542.0,5008940766.0,-0.009799784883301613,-0.97997849,22.334490305737894,164659597.0,0.03287313719453156,665591727.0,0.1328807342897614,0.593,219175452.0,129971043.036,3955286403.0,0.03286008389618,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
CANG,2023q2,2023-06-30,36226609.0,5632630640.0,0.006431561257139346,0.64315613,22.451842423965303,431162958.0,0.07654735159413897,589447322.0,0.10464867300441344,0.5849,276733424.0,161861379.6976,3993173900.0,0.040534518092888466,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
CANG,2023q1,2023-03-31,78765077.0,6743049443.0,0.011680928290058217,1.16809283,22.63177809916493,869277364.0,0.1289145766093117,696560010.0,0.10330044527896842,0.57,280462168.0,159863435.76,4100877750.0,0.03898273625932887,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
CANG,2022q4,2022-12-31,-558935912.0,7016252333.0,-0.07966302884677053,-7.96630288,22.671495056734436,1076758108.0,0.15346627471415372,378917318.0,0.054005657153721985,0.654,135295444.0,88483220.376,4321909005.0,0.020473179854928483,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
CANG,2022q3,2022-09-30,-130325130.0,8388252508.0,-0.015536624568193078,-1.55366246,22.850098053014147,1064800862.0,0.12693953370913474,744956280.0,0.08880947244846578,0.7127,272885520.0,194485510.104,5893675219.0,0.03299902062418007,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
CANG,2022q2,2022-06-30,-285784991.0,8740871507.0,-0.032695251356930854,-3.26952514,22.891275736402395,1384307156.0,0.1583717544516468,1280691159.0,0.14651755925875093,0.6972,275225130.0,191886960.636,5866918399.0,0.03270660124891231,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
CANG,2022q1,2022-03-31,-136161850.0,9923603843.0,-0.013721008229892919,-1.37210082,23.01818198289413,1588786311.0,0.16010174691936258,2136995727.0,0.2153447236315679,0.4562,278460722.0,127033781.3764,6842150735.0,0.018566352349792245,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
CANG,2021q4,2021-12-31,124127040.0,10947104032.0,0.011338801534831345,1.13388015,23.116340786266573,2004162165.0,0.1830769269335103,1434806922.0,0.13106725923183407,0.553,142105618.0,78584406.75400001,6990566821.0,0.011241492824005153,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
CANG,2021q3,2021-09-30,-416537720.0,11238143295.0,-0.037064638620983165,-3.70646386,23.142579480489456,2637281765.0,0.234672373876329,906425650.0,0.08065617479742235,0.708,288941298.0,204570438.984,6951907229.0,0.029426520269233588,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
CANG,2021q2,2021-06-30,557737863.0,11701345664.0,0.047664420744010595,4.76644207,23.182969686153612,2738518227.0,0.23403446967858071,1498947545.0,0.12810044143996327,0.9846,297159896.0,292583633.6016,7404795012.0,0.03951272562271437,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
CANG,2021q1,2021-03-31,-273871535.0,11248953042.0,-0.02434640219204855,-2.43464022,23.143540898332883,2379991174.0,0.21157446076215916,1631029223.0,0.144993868932536,1.4795,298438890.0,441540337.755,6932664114.0,0.06368985003374707,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
CANG,2020q4,2020-12-31,1568492735.0,12145932599.0,0.12913728297233737,12.9137283,23.220260185172084,2562391861.0,0.210967073966059,1426899576.0,0.11747962244722811,1.1063,150822105.0,166854494.7615,8375209137.0,0.019922427253114217,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
CANG,2020q3,2020-09-30,1769126529.0,10185452299.0,0.17369150402615813,17.3691504,23.044226293984764,2382407839.0,0.23390299900907718,1423290178.0,0.1397375527584315,0.8772,300371684.0,263486041.20479998,6934853224.0,0.03799446544779532,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
CANG,2020q2,2020-06-30,70231065.0,8002165007.0,0.008776507974849862,0.8776508,22.80297796788867,2185806219.0,0.27315185541512044,2010317864.0,0.2512217458951981,0.9562,301638880.0,288427097.056,5261494912.0,0.05481846925256515,9185.35,9.125365102530195,115344676.145677,18.56343538760194
CANG,2020q1,2020-03-31,-38332482.0,8736574374.0,-0.004387587211994356,-0.43875872,22.89078400172722,2788419619.0,0.319166242926784,2002314688.0,0.22918762003089885,0.8414,151231854.0,127246481.95560001,5477849539.0,0.02322927657097155,5885.41,8.680231685916738,101664512.290166,18.437188855090522
CANG,2019q4,2019-12-31,94120169.0,8736574374.0,0.010773120558568256,1.07731206,22.89078400172722,2604836269.0,0.29815304689123684,2002314688.0,0.22918762003089885,1.3773,151231854.0,208291632.5142,5477849539.0,0.038024343500355495,7301.07,8.895776191737832,99770100.8933494,18.41837910614857
CANG,2019q3,2019-09-30,117640029.0,7868940617.0,0.014949919528665824,1.49499195,22.786189280022697,2076565984.0,0.263893970620874,1851224670.0,0.23525716612991437,0.8098,151057825.0,122326626.68499999,5366792903.0,0.022793245220366198,8193.9,9.011145253980601,100852756.01995,18.42917214990334
CANG,2019q2,2019-06-30,91538991.0,7579344374.0,0.012077428664412339,1.20774287,22.748692538664603,1966803081.0,0.25949514680278596,1609621867.0,0.21236953852124835,1.0416,302809892.0,315406783.5072,5191990212.0,0.06074872459855862,11132.85,9.31765547618065,64293187.5738079,17.978964236064808
CANG,2019q1,2019-03-31,76218500.0,7680160145.0,0.009924076915195626,0.99240769,22.761906236102128,1899581307.0,0.24733615850923119,2177957831.0,0.2835823459251578,0.9853,302809892.0,298358586.5876,5301260861.0,0.05628068386193682,4048.51,8.306104191173755,46298790.8217788,17.650626402555144
CANG,2018q4,2018-12-31,55332677.0,7301140204.0,0.007578635042467129,0.7578635,22.711296365232773,1599987391.0,0.21914212661242027,2912901189.0,0.39896524482629975,1.1505,302809892.0,348382780.74600005,5251772157.0,0.06633623286220565,3770.36,8.23492576659929,44676132.2352876,17.614949962511506
CANG,2018q3,2018-09-30,102815585.0,6656910852.0,0.015444939445014518,1.54449394,22.618921377857465,1056798898.0,0.1587521481803374,3642758351.0,0.5472145311823683,1.6418,300099022.0,492702574.3196,5185135601.0,0.09502211942626493,6628.66,8.799157951138728,54045018.5377396,17.80532793383802
CANG,2018q2,2018-06-30,64451615.0,5394582430.0,0.011947470603392003,1.19474706,22.408661033217086,474921920.0,0.08803682697643013,3121436414.0,0.5786242873296868,,151104946.0,,-625012331.0,,5878.14,8.67899566432027,38112980.7562709,17.45606548433542
CANG,2018q1,2018-03-31,84026495.0,5345920356.0,0.015717872584033687,1.57178726,22.3995995566846,175000000.0,0.032735242642286756,3553826728.0,0.6647736014269944,,252831716.0,,4685513673.0,,7950.61,8.981003934264564,26162835.2122593,17.07985045835414
CANG,2017q4,2017-12-31,34877907.0,1996867577.0,0.017466309434699186,1.74663094,21.41484557821497,175000000.0,0.08763725848206308,803270815.0,0.40226544025858557,,252831716.0,,-2707628575.0,,12612.54,9.442446836113723,15177350.2495293,16.53531475932822
CANG,2017q3,2017-09-30,124689212.0,1733163243.0,0.07194314355765506,7.19431436,21.273214040012252,193642900.0,0.11172802145562234,630546197.0,0.36381235267173273,,252831716.0,,1199738292.0,,4164.27,8.334296269131299,7569349.3884371,15.839617675674761
CANG,2016q4,2016-12-31,44369619.0,714856540.0,0.06206786469352298,6.20678647,20.387592437170067,189572500.0,0.26518957216226907,44989215.0,0.0629346064316625,,252831716.0,,195792962.0,,930.34,6.8355501107329,2589949.6705277,14.767149001258225
CIFR,2025q3,2025-09-30,-3283000.0,2840866000.0,-0.0011556335286493627,-0.11556335,21.767374772215415,1043976000.0,0.3674851260143914,1207440000.0,0.42502532678415667,12.59,376372526.0,4738530102.34,783195000.0,6.050255814120366,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
CIFR,2025q2,2025-06-30,-45781000.0,1018759000.0,-0.04493800790962337,-4.49380079,20.74185105683615,189288000.0,0.18580253033347435,62704000.0,0.06154939490105118,4.78,375052248.0,1792749745.44,748904000.0,2.393831179216562,107110.33,11.581614703698753,911172262.800523,20.630242529335998
CIFR,2025q1,2025-03-31,-38975000.0,913792000.0,-0.04265193829668021,-4.26519383,20.633113532404217,58383000.0,0.06389090733996358,23173000.0,0.025359162697856843,2.3,360514620.0,829183625.9999999,734795000.0,1.1284557271075604,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
CIFR,2024q4,2024-12-31,17510000.0,855446000.0,0.020468854842970802,2.04688548,20.567133528322426,56389000.0,0.06591766166420791,5585000.0,0.006528758098114902,4.64,364351000.0,1690588640.0,681953000.0,2.4790398165269454,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
CIFR,2024q3,2024-09-30,-86754000.0,775438000.0,-0.11187741637629314,-11.18774164,20.46893858896445,23155000.0,0.029860543331639667,25342000.0,0.032680884867648995,3.87,332680037.0,1287471743.19,671991000.0,1.9159062296816476,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
CIFR,2024q2,2024-06-30,-15291000.0,775592000.0,-0.01971526266387482,-1.97152627,20.469137166684423,23319000.0,0.03006606566339003,122557000.0,0.15801735964269875,4.15,314353742.0,1304568029.3000002,690771000.0,1.8885680338346575,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
CIFR,2024q1,2024-03-31,39900000.0,677141000.0,0.058924212239400656,5.89242122,20.333390080978287,20945000.0,0.03093151943243726,88675000.0,0.13095500050949507,5.15,304397979.0,1567649591.8500001,600924000.0,2.6087318726660946,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
CIFR,2023q4,2023-12-31,11236000.0,566137000.0,0.01984678620192639,1.98467862,20.154346656348174,21978000.0,0.038820992092020126,86105000.0,0.15209216143795584,4.13,290957862.0,1201655970.06,491336000.0,2.445690871542081,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
CIFR,2023q3,2023-09-30,-18621000.0,416490000.0,-0.04470935676726932,-4.47093568,19.847373009679096,25267000.0,0.06066652260558477,3342000.0,0.008024202261758985,2.33,251789350.0,586669185.5,342687000.0,1.711968021839171,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
CIFR,2023q2,2023-06-30,-13198000.0,416723000.0,-0.03167091809187398,-3.16709181,19.847932290453816,29421000.0,0.07060085476443585,1741000.0,0.004177835156686816,2.86,249127664.0,712505119.04,343210000.0,2.076003377057778,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
CIFR,2023q1,2023-03-31,-4553000.0,412685000.0,-0.011032627791172443,-1.10326278,19.838195148048225,20812000.0,0.05043071592134437,3922000.0,0.009503616559845888,2.33,248654082.0,579364011.0600001,344620000.0,1.681167695026406,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
CIFR,2022q4,2022-12-31,-51627000.0,418463000.0,-0.12337291469018766,-12.33729147,19.852099032993685,20659000.0,0.049368761395870125,11927000.0,0.028501922511667697,0.56,247551958.0,138629096.48000002,342892000.0,0.40429376153424407,16539.28,9.713493436795847,247871972.40675086,19.328422930535996
CIFR,2022q3,2022-09-30,59292000.0,407493000.0,0.14550433995185194,14.550434,19.82553431258354,5764000.0,0.014145028258154127,28111000.0,0.0689852341021809,1.26,248342200.0,312911172.0,383100000.0,0.8167871887235709,19104.89,9.857699602209362,234283743.87934902,19.272043519420766
CIFR,2022q2,2022-06-30,-29219000.0,341951000.0,-0.0854479150521566,-8.54479151,19.650178009908256,5998000.0,0.017540524812034473,37042000.0,0.10832546183517522,1.37,247730410.0,339390661.70000005,313339000.0,1.083142097536534,20702.23,9.937996702919657,214611394.16241816,19.18433948163684
CIFR,2022q1,2022-03-31,-17499000.0,357881000.0,-0.048896141454841134,-4.88961415,19.695711086872468,5833000.0,0.016298713818280377,99495000.0,0.2780114060260254,3.64,250174255.0,910634288.2,342494000.0,2.658832821012923,46858.53,10.754888341531325,216984358.7631026,19.19533582947418
CIFR,2021q4,2021-12-31,-69070612.0,354167218.0,-0.19502260087775825,-19.50226009,19.685279726799408,0.0,0.0,209841257.0,0.5924920386053347,4.63,251981657.0,1166675071.91,353531167.0,3.3000628538925962,46408.87,10.745245883737981,143583516.00506175,18.782427416938297
CIFR,2021q3,2021-09-30,-2421183.0,381657134.0,-0.0063438693641712455,-0.63438694,19.760033208553374,0.0,0.0,282276578.0,0.7396077600897144,10.34,217657106.0,2250574476.04,379978720.0,5.922896092812777,41011.16,10.621599503770025,122769122.38213871,18.625816095659847
CIFR,2021q2,2021-06-30,-548000.0,170407906.0,-0.0032158132381487044,-0.32158132,18.95370556799681,0.0,0.0,127722.0,0.0007495074788372788,9.95,200000000.0,1989999999.9999998,169289637.0,11.755001872914406,34456.67,10.447457871634283,89177797.47926754,18.306142659384605
CIFR,2021q1,2021-03-31,-113000.0,170977831.0,-0.0006609043952604593,-0.06609044,18.957044462787664,0.0,0.0,613606.0,0.0035888044456476934,10.83,200000000.0,2166000000.0,153872210.0,14.076615913945735,55783.71,10.929237170264072,164128360.68598944,18.91615936675834
CIFR,2020q4,2020-12-31,1115495.0,173087.0,6.444706997059282,644.47069971,12.06154963724644,0.0,0.0,1276.36,0.007374095108240364,,214780000.0,,-3480.0,,28856.59,10.270093668728663,153482070.38176647,18.84909431283874
CIFR,2020q3,2020-09-30,-3576.0,281424.0,-0.012706805389732219,-1.27068054,12.547617707872107,135000.0,0.47970322360566264,61815.0,0.2196507760532151,,214780000.0,,21424.0,,10840.8,9.291072073008504,149781337.3136051,18.82468703726483
CIFR,2020q2,2020-06-30,-2000.0,86701.0,-0.023067784685297747,-2.30677847,11.370220696727491,50000.0,0.5766946171324436,48701.0,0.5617120909793428,,214780000.0,,21701.0,,9185.35,9.125365102530195,115344676.145677,18.56343538760194
CLSK,2025q3,2025-09-30,-925000.0,3183631000.0,-0.00029054874764066564,-0.02905487,21.881288206252755,824437000.0,0.2589612301174351,42966000.0,0.013495910801220368,14.5,284327598.0,4122750171.0,2175127000.0,1.8954066456809189,109688.85,11.60540300025889,1167521713.2756777,20.878149145429184
CLSK,2025q2,2025-06-30,257390000.0,3101817000.0,0.08298039503942367,8.2980395,21.85525390576324,176424000.0,0.056877630111641014,34553000.0,0.011139599789413753,11.03,325594451.0,3591306794.5299997,2146888000.0,1.672796528989868,107110.33,11.581614703698753,911172262.800523,20.630242529335998
CLSK,2025q1,2025-03-31,-138792000.0,2656998000.0,-0.05223639611320746,-5.22363961,21.700462750995165,5420000.0,0.0020398961534784745,96982000.0,0.03650059202152203,6.72,280854000.0,1887338880.0,1890491000.0,0.9983326447996843,87187.77,11.375819347767221,870857131.0489082,20.584988492716118
CLSK,2024q4,2024-12-31,246791000.0,2779292000.0,0.08879635533078209,8.87963553,21.74546205595446,648648000.0,0.23338605659283013,276599000.0,0.09952138890048257,9.21,291887000.0,2688279270.0000005,2021586000.0,1.3297872413045997,93536.42,11.446106158150634,867710155.9849901,20.581368295184088
CLSK,2024q3,2024-09-30,-62179000.0,1962662000.0,-0.031680951687045454,-3.16809517,21.397567551984658,66954000.0,0.034113871874016,121222000.0,0.06176407348794647,9.34,250997000.0,2344311980.0,1760841000.0,1.3313592652601796,65888.5,11.095719198433983,681164035.1378452,20.339313709025863
CLSK,2024q2,2024-06-30,-236242000.0,1475575000.0,-0.16010165528692205,-16.01016553,21.112313581282496,11921000.0,0.008078884502651509,126141000.0,0.08548599698422649,15.95,228643000.0,3646855850.0,1402199000.0,2.6008119033033115,60315.67,11.007347216285627,653044616.4527341,20.297156010255385
CLSK,2024q1,2024-03-31,126735000.0,1537315000.0,0.08243918780471146,8.24391878,21.153303225202038,13436000.0,0.00873991342047661,320060000.0,0.20819415669527716,21.21,212099000.0,4498619790.0,1462917000.0,3.075102545120468,70754.69,11.166974103061065,595046224.9834774,20.204149649540128
CLSK,2023q4,2023-12-31,25909000.0,862731000.0,0.030031377103639487,3.00313771,20.57561349709774,15214000.0,0.01763469725789383,48458000.0,0.05616814511128034,11.03,180784000.0,1994047520.0,810561000.0,2.4600832263086923,43470.76,10.679843807151837,433112839.72926086,19.886508851853154
CLSK,2023q3,2023-09-30,-74879000.0,761578000.0,-0.09832085485662663,-9.83208549,20.450903154469582,16742000.0,0.02198330308911234,29215000.0,0.03836113963376043,3.81,149084000.0,568010040.0,677227000.0,0.83872917057353,26212.82,10.17400388305173,445792739.99081457,19.915364693433087
CLSK,2023q2,2023-06-30,-14219000.0,652803000.0,-0.02178145627394482,-2.17814563,20.296785957191847,19153000.0,0.02933963232399361,21833000.0,0.03344500561425116,4.29,114844000.0,492680760.0,603648000.0,0.8161722725826972,30266.7,10.317803377242255,364329624.47866035,19.713569577581897
CLSK,2023q1,2023-03-31,-18460000.0,531553000.0,-0.03472842783316057,-3.47284278,20.091313468554656,23882000.0,0.04492872770918422,10345000.0,0.019461841058182345,2.78,80469000.0,223703819.99999997,473881000.0,0.472067502178817,28033.06,10.24113980694813,328332326.2625294,19.609536843242825
